Designator,Comment,Footprint,OOMP ID,Reason
C2,10uF,Adafruit PMSA003I-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C3,10uF,Adafruit PMSA003I-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C4,10uF,Adafruit PMSA003I-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C5,10uF,Adafruit PMSA003I-import-fps:0805_10MGAP,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C6,1uF,Adafruit PMSA003I-import-fps:0805-NO,,No verified LCSC part number
D1,GREEN,Adafruit PMSA003I-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_green,No verified LCSC part number
D2,1N4148,Adafruit PMSA003I-import-fps:SOD-323,electronic_diode_switching_sod_323_onsemi_1n4148ws,No verified LCSC part number
D3,1N4148,Adafruit PMSA003I-import-fps:SOD-323,electronic_diode_switching_sod_323_onsemi_1n4148ws,No verified LCSC part number
IC1,AP3602/RT9361,Adafruit PMSA003I-import-fps:SOT23-6,,No verified LCSC part number
JP2,,Adafruit PMSA003I-import-fps:2X05_1.27MM_SMT,,No verified LCSC part number
Q2,BSS138,Adafruit PMSA003I-import-fps:SOT363,electronic_transistor_sot_363_6_mosfet_n_channel_dual,No verified LCSC part number
U2,AP2112K-3.3,Adafruit PMSA003I-import-fps:SOT23-5,electronic_ic_sot_23_5_power_management_linear_voltage_regulator_diodes_ap2112k_3_3,No verified LCSC part number
U$22,,Adafruit PMSA003I-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
U$25,,Adafruit PMSA003I-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$28,,Adafruit PMSA003I-import-fps:ADAFRUIT_TEXT_20MM,,No verified LCSC part number
U$30,,Adafruit PMSA003I-import-fps:STEMMAQT,,No verified LCSC part number
U$31,,Adafruit PMSA003I-import-fps:STEMMAQT,,No verified LCSC part number
