Ref,Val,Package,PosX,PosY,Rot,Side
"Q1","CMA-4544PF-W","9.7ELECTRET",18.161000,7.112000,90.000000,bottom
"C1","2.2uF","C0805K",7.493000,10.541000,90.000000,top
"C2","0.1uF","C0805K",10.922000,10.541000,90.000000,top
"C5","2.2uF","C0805K",7.493000,5.969000,-90.000000,top
"C8","0.47uF","C0805K",17.018000,6.096000,0.000000,top
"C9","0.1uF","C0805K",16.256000,2.032000,0.000000,top
"FB1","FERRITE","0805",5.207000,6.477000,90.000000,top
"FB2","FERRITE","0805",5.207000,10.541000,90.000000,top
"J2","","1X05_ROUND_76",1.397000,6.858000,-90.000000,top
"R1","150k","R0805",17.018000,10.287000,0.000000,top
"R2","100k","R0805",13.081000,10.541000,-90.000000,top
"R3","2.2K","R0805",17.018000,8.255000,180.000000,top
"U$1","MAX9814TDFN14","TDFN14_3X3MM",11.811000,6.350000,0.000000,top
"U$2","FIDUCIAL","FIDUCIAL_1MM",5.461000,1.905000,0.000000,top
"U$3","FIDUCIAL","FIDUCIAL_1MM",15.494000,12.446000,0.000000,top
"U$4","MOUNTINGHOLE2.0","MOUNTINGHOLE_2.0_PLATED",23.368000,12.065000,0.000000,top
"U$5","MOUNTINGHOLE2.0","MOUNTINGHOLE_2.0_PLATED",23.368000,2.032000,0.000000,top
"U$6","","ADAFRUIT_3.5MM",24.765000,5.207000,90.000000,top
