Comment,Designator,Footprint,LCSC Part #
,U$45,ZED-F9P_NEO-D9S_Combo-import-fps:##RESET##0,
,U$46,ZED-F9P_NEO-D9S_Combo-import-fps:##RESET##1,
,U$71,ZED-F9P_NEO-D9S_Combo-import-fps:##SAFEBOOT#_NEO#13,
,U$72,ZED-F9P_NEO-D9S_Combo-import-fps:##SAFEBOOT#_ZED#14,
,"U$22,U$23,U$56",ZED-F9P_NEO-D9S_Combo-import-fps:#3V3#0,
,"U$24,U$25,U$70",ZED-F9P_NEO-D9S_Combo-import-fps:#3V3#4,
,U$20,ZED-F9P_NEO-D9S_Combo-import-fps:#5V#0,
,U$21,ZED-F9P_NEO-D9S_Combo-import-fps:#5V#6,
,U$58,ZED-F9P_NEO-D9S_Combo-import-fps:#ANT_PWR#0,
,U$59,ZED-F9P_NEO-D9S_Combo-import-fps:#ANT_PWR#1,
,U$47,ZED-F9P_NEO-D9S_Combo-import-fps:#EXT_INT#0,
,U$62,ZED-F9P_NEO-D9S_Combo-import-fps:#EXT_INT_NEO#0,
,U$63,ZED-F9P_NEO-D9S_Combo-import-fps:#EXT_INT_NEO#1,
,U$48,ZED-F9P_NEO-D9S_Combo-import-fps:#EXT_INT_ZED#0,
,U$18,ZED-F9P_NEO-D9S_Combo-import-fps:#GEO#0,
,U$19,ZED-F9P_NEO-D9S_Combo-import-fps:#GEO#1,
,"U$1,U$2,U$3",ZED-F9P_NEO-D9S_Combo-import-fps:#GND#0,
,"U$4,U$5,U$6",ZED-F9P_NEO-D9S_Combo-import-fps:#GND#1,
,U$52,ZED-F9P_NEO-D9S_Combo-import-fps:#I�C#0,
,U$69,ZED-F9P_NEO-D9S_Combo-import-fps:#PWR#0,
,U$16,ZED-F9P_NEO-D9S_Combo-import-fps:#RTK#0,
,U$17,ZED-F9P_NEO-D9S_Combo-import-fps:#RTK#1,
,"U$43,U$44",ZED-F9P_NEO-D9S_Combo-import-fps:#RX1#0,
,"U$49,U$50",ZED-F9P_NEO-D9S_Combo-import-fps:#RX1#2,
,"U$32,U$34,U$35",ZED-F9P_NEO-D9S_Combo-import-fps:#RX2#0,
,"U$36,U$37",ZED-F9P_NEO-D9S_Combo-import-fps:#RX2#3,
