Comment,Designator,Footprint,LCSC Part #
,"JP1,JP5",Adafruit I2C Quad Rotary Encoder Breakout-import-fps:1X06_ROUND_70,C37208
,"U$2,U$9",Adafruit I2C Quad Rotary Encoder Breakout-import-fps:ADAFRUIT_3.5MM,
,U$25,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PCBFEAT-REV-040,
,PLABEL0,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL0,
,PLABEL1,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL1,
,PLABEL10,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL10,
,PLABEL11,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL11,
,PLABEL12,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL12,
,PLABEL13,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL13,
,PLABEL14,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL14,
,PLABEL15,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL15,
,PLABEL16,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL16,
,PLABEL17,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL17,
,PLABEL18,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL18,
,PLABEL19,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL19,
,PLABEL2,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL2,
,PLABEL20,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL20,
,PLABEL21,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL21,
,PLABEL22,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL22,
,PLABEL23,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL23,
,PLABEL24,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL24,
,PLABEL25,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL25,
,PLABEL26,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL26,
,PLABEL27,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL27,
,PLABEL28,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL28,
,PLABEL29,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL29,
,PLABEL3,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL3,
,PLABEL30,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL30,
,PLABEL31,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL31,
,PLABEL32,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL32,
,PLABEL4,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL4,
,PLABEL5,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL5,
,PLABEL6,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL6,
,PLABEL7,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL7,
,PLABEL8,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL8,
,PLABEL9,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:PLABEL9,
,"A0,A1,A2",Adafruit I2C Quad Rotary Encoder Breakout-import-fps:SOLDERJUMPER_CLOSEDWIRE,
,"U$30,U$31",Adafruit I2C Quad Rotary Encoder Breakout-import-fps:STEMMAQT,
0.1uF,C4,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:0603-NO,C14663
10K,"R1,R2,R3,R4,R5,R6,R7,R8,R9",Adafruit I2C Quad Rotary Encoder Breakout-import-fps:0603-NO,C98220
10uF,"C2,C3",Adafruit I2C Quad Rotary Encoder Breakout-import-fps:0805-NO,
1uF,"C1,C5,C6,C7",Adafruit I2C Quad Rotary Encoder Breakout-import-fps:0603-NO,C5673
ATTINY8X7-MU,IC1,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:QFN24_4MM,
GREEN,D2,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:CHIPLED_0603_NOOUTLINE,
RED,D1,Adafruit I2C Quad Rotary Encoder Breakout-import-fps:CHIPLED_0603_NOOUTLINE,
STEMMA_I2C_QTRA,"CONN3,CONN4",Adafruit I2C Quad Rotary Encoder Breakout-import-fps:JST_SH4_RA,
WS2812B_SK6812E,"LED1,LED2,LED3,LED4",Adafruit I2C Quad Rotary Encoder Breakout-import-fps:NEO3535_REVERSE,
