Designator,Mid X,Mid Y,Rotation,Layer
A0,4.0640,-10.6680,90.00,Top
A1,1.7780,-10.6680,90.00,Top
C1,4.1910,8.2550,180.00,Top
CN1,0.2540,12.0650,0.00,Top
D1,-4.4450,-10.7950,-90.00,Top
LED1,0.0000,0.0000,-90.00,Bottom
R1,-3.9370,8.2550,0.00,Top
R2,0.1270,8.2550,180.00,Top
R3,-0.5080,-10.6680,90.00,Top
R4,-2.5400,-10.6680,90.00,Top
U1,0.0000,-0.7620,-90.00,Top
U$1,1.6510,-6.2230,0.00,Top
U$2,0.0000,5.3340,0.00,Top
U$4,-1.2700,-13.4620,90.00,Bottom
