Comment,Designator,Footprint,LCSC Part #
,"INT1,JP3,SDCS0",adalogger featherwing-import-fps:1X01_ROUND,C7501259
,JP1,adalogger featherwing-import-fps:1X11_ROUND,C2894934
,JP2,adalogger featherwing-import-fps:1X16_ROUND,C7501270
,U$4,adalogger featherwing-import-fps:ADAFRUIT_3.5MM,
,U$3,adalogger featherwing-import-fps:ADALOGGER_LOGO,
,U$2,adalogger featherwing-import-fps:FEATHERLOGO,
,U$5,adalogger featherwing-import-fps:PCBFEAT-REV-040,
100K,R3,adalogger featherwing-import-fps:0603-NO,C25803
10K,"R1,R2",adalogger featherwing-import-fps:0603-NO,C98220
10uF,"C1,C2",adalogger featherwing-import-fps:0805-NO,
1K,R4,adalogger featherwing-import-fps:0603-NO,C2907002
32khz,Y1,adalogger featherwing-import-fps:CRYSTAL_8X3.8,
cr1220,B1,adalogger featherwing-import-fps:CR1220-2,
FEATHERWING_NODIM,MS1,adalogger featherwing-import-fps:FEATHERWING_NODIM,
KMR2,SW1,adalogger featherwing-import-fps:BTN_KMR2_4.6X2.8,
microsd,X4,adalogger featherwing-import-fps:MICROSD,
PCF8523T,IC1,adalogger featherwing-import-fps:SOIC8_150MIL,
