Designator,Mid X,Mid Y,Rotation,Layer
B1,10.0330,12.8270,0.00,Top
C1,31.2420,6.7310,180.00,Top
C2,24.7650,6.0960,180.00,Top
IC1,27.1780,10.2870,-90.00,Top
INT1,20.7010,10.4140,0.00,Top
JP1,31.7500,19.5580,0.00,Top
JP2,25.4000,3.3020,180.00,Top
JP3,19.0500,17.3990,0.00,Top
MS1,0.0000,0.0000,0.00,Top
R1,28.7020,6.0960,-90.00,Top
R2,27.3050,6.0960,-90.00,Top
R3,32.1310,12.7000,-90.00,Top
R4,32.1310,9.6520,-90.00,Top
SDCS0,32.3850,15.2400,0.00,Top
SW1,20.4470,7.7470,180.00,Top
U$2,30.8610,4.4450,180.00,Bottom
U$3,44.3230,11.6840,180.00,Bottom
U$4,0.3810,4.8260,0.00,Top
U$5,1.6510,16.7640,0.00,Top
X4,33.7820,4.3180,90.00,Top
Y1,25.1460,15.7480,0.00,Top
