Comment,Designator,Footprint,LCSC Part #
,U$1,Adafruit Simple Soil Moisture Sensor-import-fps:ADAFRUIT_3.5MM,
,U$5,Adafruit Simple Soil Moisture Sensor-import-fps:PCBFEAT-REV-040,
,PLABEL0,Adafruit Simple Soil Moisture Sensor-import-fps:PLABEL0,
,PLABEL1,Adafruit Simple Soil Moisture Sensor-import-fps:PLABEL1,
,PLABEL2,Adafruit Simple Soil Moisture Sensor-import-fps:PLABEL2,
,PLABEL3,Adafruit Simple Soil Moisture Sensor-import-fps:PLABEL3,
,PLABEL4,Adafruit Simple Soil Moisture Sensor-import-fps:PLABEL4,
,PLABEL5,Adafruit Simple Soil Moisture Sensor-import-fps:PLABEL5,
,PLABEL6,Adafruit Simple Soil Moisture Sensor-import-fps:PLABEL6,
,PLABEL7,Adafruit Simple Soil Moisture Sensor-import-fps:PLABEL7,
,"SOIL1,SOIL2",Adafruit Simple Soil Moisture Sensor-import-fps:TESTPOINT_ROUND_2MM_NO,
100,R1,Adafruit Simple Soil Moisture Sensor-import-fps:0805-NO,C17408
10K,R2,Adafruit Simple Soil Moisture Sensor-import-fps:0805-NO,C17414
FIDUCIAL_0.5MM,"U$2,U$3",Adafruit Simple Soil Moisture Sensor-import-fps:FIDUCIAL_0.5MM,
JST_SH3,CN1,Adafruit Simple Soil Moisture Sensor-import-fps:JST_SH3,
MMBT3904,Q1,Adafruit Simple Soil Moisture Sensor-import-fps:SOT23-WIDE,
