Designator,Mid X,Mid Y,Rotation,Layer
ADC0,11.1760,20.3200,0.00,Top
C1,8.1280,21.0820,0.00,Top
C2,2.0320,5.2070,180.00,Top
C3,5.5880,5.2070,0.00,Top
C4,12.0650,15.6210,180.00,Top
C5,13.3200,36.9410,90.00,Top
C6,9.9860,38.3060,0.00,Top
C7,9.7790,29.3370,-90.00,Top
C9,26.9240,16.7640,-90.00,Top
C10,11.9380,17.3990,180.00,Top
C11,5.9690,15.7480,0.00,Top
C14,19.5580,9.7790,0.00,Top
C15,19.5580,13.3350,180.00,Top
C16,14.8590,13.3350,0.00,Top
C17,14.8590,9.5250,0.00,Top
CHRG0,2.1600,28.0780,-90.00,Top
CN2,3.5560,35.0520,90.00,Top
D1,10.6680,34.5440,-90.00,Top
D2,21.2090,17.0180,90.00,Top
D3,25.9080,41.9100,-90.00,Top
D4,28.1940,5.4610,0.00,Top
D5,24.5110,6.9850,90.00,Top
D6,28.1940,7.1120,0.00,Top
DONE0,2.1650,29.9260,90.00,Top
IC1,26.5430,11.9380,-90.00,Top
JP1,16.0020,1.5240,180.00,Top
JP2,18.5420,5.2070,0.00,Top
JP3,23.7490,41.9100,90.00,Top
NETSTAT0,21.3360,36.9570,0.00,Top
PWM0,30.4800,38.6080,0.00,Top
PWRSTAT0,12.7000,6.4770,-90.00,Top
Q1,26.6700,37.4650,-90.00,Top
R1,5.7150,28.1940,0.00,Top
R2,5.7310,29.9720,0.00,Top
R3,11.0490,23.1140,90.00,Top
R4,12.5730,4.8260,0.00,Top
R5,23.3680,36.9570,90.00,Top
SW1,7.4930,42.4180,0.00,Top
TP1,29.5910,17.2720,0.00,Top
U1,21.5900,26.9560,0.00,Top
U2,8.1280,24.6380,180.00,Top
U$10,14.4780,35.1790,0.00,Top
U$26,4.9530,23.1140,90.00,Bottom
U$36,18.9230,36.3220,180.00,Bottom
VBUS0,7.4930,18.0340,0.00,Top
X1,16.7640,44.1960,-90.00,Top
X2,4.3180,22.0980,-90.00,Top
X4,0.0000,11.1760,0.00,Top
X6,22.4790,22.8600,-90.00,Bottom
