Designator,Mid X,Mid Y,Rotation,Layer
C1,24.8285,17.2085,-90.00,Top
C3,19.0754,8.7884,0.00,Top
C4,31.3055,10.1981,0.00,Top
C5,18.7960,10.3759,0.00,Top
C6,21.0820,17.9070,180.00,Top
C7,12.2936,9.8552,90.00,Top
C8,31.3055,8.7122,0.00,Top
C9,15.3162,12.2555,180.00,Top
C10,33.2740,16.6370,90.00,Top
C12,26.1620,17.2085,-90.00,Top
C13,31.3055,11.4935,0.00,Top
D1,10.2616,12.3952,180.00,Top
D2,2.2225,17.2720,90.00,Top
D3,2.0828,5.6388,-90.00,Top
D4,45.3390,18.0340,180.00,Top
D+0,5.4610,10.7950,180.00,Bottom
D-0,5.4610,12.0015,180.00,Bottom
IC1,22.4155,14.5415,90.00,Top
IC2,40.7670,4.9530,180.00,Top
IC3,25.8445,13.3985,180.00,Top
IC4,30.5435,17.2720,90.00,Top
L1,33.8201,9.3726,-90.00,Top
LED1,19.3868,6.1452,180.00,Top
MDBT1,42.5450,11.4300,-90.00,Top
MS1,0.0000,0.0000,0.00,Top
Q3,9.8171,9.5504,0.00,Top
R1,5.7150,19.6850,-90.00,Top
R3,6.7564,7.3787,90.00,Top
R4,15.3162,5.3086,0.00,Top
R7,42.6085,18.2245,180.00,Top
R10,35.8775,5.3975,0.00,Top
R11,36.8300,4.1275,0.00,Top
R12,17.3736,17.5006,180.00,Top
SW1,11.0998,6.2230,0.00,Top
SW2,29.9339,5.8547,0.00,Top
SWC0,40.1955,9.7790,180.00,Bottom
SWD0,41.8084,8.7122,180.00,Bottom
TP1,44.0055,10.0330,180.00,Bottom
U1,26.3525,10.2235,90.00,Top
U2,18.7833,13.3858,180.00,Top
U3,15.1384,9.1440,180.00,Top
U4,22.4790,10.6680,0.00,Top
U5,23.2410,6.9850,180.00,Top
U$10,44.4317,5.6368,180.00,Bottom
U$14,0.0000,0.0000,0.00,Top
U$75,50.8000,0.0000,180.00,Bottom
X1,4.4450,11.4300,-90.00,Top
X2,10.7950,19.3040,0.00,Top
