Designator,Mid X,Mid Y,Rotation,Layer
BT1,114.3000,-143.5100,0.00,Top
C1,109.2200,-121.9200,-90.00,Top
C2,116.8400,-121.9200,-90.00,Top
C3,119.3800,-146.0500,0.00,Top
C4,141.6050,-132.8738,180.00,Top
C6,141.6050,-131.2862,180.00,Top
C7,142.8750,-127.6350,180.00,Top
C8,119.3800,-121.9200,-90.00,Top
C12,120.6500,-127.0000,0.00,Top
C13,115.5700,-127.0000,180.00,Top
C16,124.4600,-121.9200,90.00,Top
D1,143.5100,-144.7800,-90.00,Top
D2,125.7300,-144.7800,-90.00,Top
D3,135.8900,-144.7800,-90.00,Top
D4,146.0500,-144.7800,-90.00,Top
D5,119.3800,-140.9700,0.00,Top
D6,145.4150,-133.9850,90.00,Top
D7,105.4100,-120.6500,180.00,Top
D8,105.4100,-123.1900,180.00,Top
J1,107.9500,-133.3500,-90.00,Top
J2,135.8900,-151.1300,180.00,Top
J4,128.2700,-115.5700,180.00,Top
J5,148.7170,-133.3500,-90.00,Top
JP1,111.7600,-137.1600,0.00,Bottom
JP2,143.5100,-137.7950,0.00,Bottom
JP3,143.5100,-140.3350,0.00,Bottom
JP4,111.7600,-139.7000,0.00,Bottom
JP5,110.4900,-118.1100,0.00,Bottom
JP6,108.8136,-139.7000,0.00,Bottom
JP7,103.5050,-133.3500,180.00,Bottom
JP8,116.2050,-121.9200,180.00,Bottom
L1,143.9863,-129.5400,0.00,Top
L2,121.9200,-121.9200,-90.00,Top
Q1,149.2250,-144.7800,-90.00,Top
R1,104.1400,-139.7000,180.00,Top
R2,104.1400,-127.0000,180.00,Top
R3,140.9700,-129.5400,180.00,Top
R4,143.5100,-148.5900,90.00,Top
R5,146.0500,-148.5900,90.00,Top
R7,119.3800,-143.5100,0.00,Top
R12,138.4300,-148.5900,-90.00,Top
R15,123.1900,-144.7800,-90.00,Top
R16,128.2700,-144.7800,-90.00,Top
R29,130.8100,-144.7800,-90.00,Top
R30,133.3500,-144.7800,-90.00,Top
R31,138.4300,-144.7800,-90.00,Top
R34,140.9700,-148.5900,90.00,Top
U1,111.7600,-133.3500,180.00,Top
U2,113.0300,-121.9200,0.00,Top
U3,132.0800,-133.3500,0.00,Top
U7,165.2230,-101.8500,0.00,Top
U8,118.1100,-133.3500,0.00,Top
