Designator,Mid X,Mid Y,Rotation,Layer
C2,15.9208,74.9013,78.00,Top
C4,31.1457,69.9544,66.00,Top
C5,38.2873,66.3156,60.00,Top
C6,45.0095,61.9502,54.00,Top
C7,51.2384,56.9061,48.00,Top
C9,61.9502,45.0095,36.00,Top
C10,66.3156,38.2873,30.00,Top
C11,69.9544,31.1457,24.00,Top
C13,74.9013,15.9208,12.00,Top
C14,76.1552,8.0042,6.00,Top
LED1,3.9553,75.4711,-3.00,Top
LED2,11.8225,74.6442,-9.00,Top
LED3,19.5602,72.9995,-15.00,Top
LED4,27.0835,70.5550,-21.00,Top
LED5,34.3102,67.3375,-27.00,Top
LED6,41.1609,63.3822,-33.00,Top
LED7,47.5607,58.7325,-39.00,Top
LED8,53.4393,53.4393,-45.00,Top
LED9,58.7325,47.5607,-51.00,Top
LED10,63.3822,41.1609,-57.00,Top
LED11,67.3375,34.3102,-63.00,Top
LED12,70.5550,27.0835,-69.00,Top
LED13,72.9995,19.5602,-75.00,Top
LED14,74.6442,11.8225,-81.00,Top
LED15,75.4711,3.9553,-87.00,Top
R1,7.9000,75.8000,-96.00,Top
TP1,35.1000,64.9000,180.00,Bottom
TP2,33.0000,69.9000,180.00,Bottom
TP3,53.7000,51.0000,180.00,Bottom
TP4,53.2000,56.4000,180.00,Bottom
TP5,69.6000,24.6000,180.00,Bottom
TP6,71.5000,30.1000,180.00,Bottom
U$1,0.0000,75.6250,0.00,Bottom
U$2,75.6250,0.0000,90.00,Bottom
U$3,59.2000,48.6000,180.00,Bottom
