Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit High Voltage UPDI Friend-import-fps:1X03_ROUND_76,C49257
,U$36,Adafruit High Voltage UPDI Friend-import-fps:ADAFRUIT_3.5MM,
,U$17,Adafruit High Voltage UPDI Friend-import-fps:PCBFEAT-REV-040,
,PLABEL0,Adafruit High Voltage UPDI Friend-import-fps:PLABEL0,
,PLABEL1,Adafruit High Voltage UPDI Friend-import-fps:PLABEL1,
,PLABEL10,Adafruit High Voltage UPDI Friend-import-fps:PLABEL10,
,PLABEL11,Adafruit High Voltage UPDI Friend-import-fps:PLABEL11,
,PLABEL2,Adafruit High Voltage UPDI Friend-import-fps:PLABEL2,
,PLABEL3,Adafruit High Voltage UPDI Friend-import-fps:PLABEL3,
,PLABEL4,Adafruit High Voltage UPDI Friend-import-fps:PLABEL4,
,PLABEL5,Adafruit High Voltage UPDI Friend-import-fps:PLABEL5,
,PLABEL6,Adafruit High Voltage UPDI Friend-import-fps:PLABEL6,
,PLABEL7,Adafruit High Voltage UPDI Friend-import-fps:PLABEL7,
,PLABEL8,Adafruit High Voltage UPDI Friend-import-fps:PLABEL8,
,PLABEL9,Adafruit High Voltage UPDI Friend-import-fps:PLABEL9,
0.01uF,C8,Adafruit High Voltage UPDI Friend-import-fps:0603-NO,C5137477
0.1uF,"C1,C4,C6",Adafruit High Voltage UPDI Friend-import-fps:0603-NO,C14663
100K,R6,Adafruit High Voltage UPDI Friend-import-fps:0603-NO,C25803
10K,"R2,R5",Adafruit High Voltage UPDI Friend-import-fps:0603-NO,C98220
10uF,"C2,C3,C5",Adafruit High Voltage UPDI Friend-import-fps:0805-NO,
1K,R8,Adafruit High Voltage UPDI Friend-import-fps:0603-NO,C2907002
1N5819,D3,Adafruit High Voltage UPDI Friend-import-fps:SOD-323,
22pF,C7,Adafruit High Voltage UPDI Friend-import-fps:0603-NO,C105620
470,R1,Adafruit High Voltage UPDI Friend-import-fps:0603-NO,C23179
5.1K,"R3,R4,R7",Adafruit High Voltage UPDI Friend-import-fps:0603-NO,C23186
AP2112K-3.3,U2,Adafruit High Voltage UPDI Friend-import-fps:SOT23-5,
CH340E,U1,Adafruit High Voltage UPDI Friend-import-fps:MSOP10,
COS4561,X3,Adafruit High Voltage UPDI Friend-import-fps:SOT23-6,
GREEN,D2,Adafruit High Voltage UPDI Friend-import-fps:CHIPLED_0603_NOOUTLINE,
JST 3SH,X1,Adafruit High Voltage UPDI Friend-import-fps:JST_SH3,C265338
MPL2520S100MWT,L1,Adafruit High Voltage UPDI Friend-import-fps:INDUCTOR_1007,
MSS12C02LS,SW1,Adafruit High Voltage UPDI Friend-import-fps:SPDT_SMT_SSSS811101,
MT3608,U3,Adafruit High Voltage UPDI Friend-import-fps:SOT23-6,
RED,D1,Adafruit High Voltage UPDI Friend-import-fps:CHIPLED_0603_NOOUTLINE,
USB TYPE C,X2,Adafruit High Voltage UPDI Friend-import-fps:USB_C_CUSB31-CFM2AX-01-X,
