Designator,Comment,Footprint,OOMP ID,Reason
C2,10uF,Adafruit High Voltage UPDI Friend-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C3,10uF,Adafruit High Voltage UPDI Friend-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C5,10uF,Adafruit High Voltage UPDI Friend-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
D1,RED,Adafruit High Voltage UPDI Friend-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_red,No verified LCSC part number
D2,GREEN,Adafruit High Voltage UPDI Friend-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_green,No verified LCSC part number
D3,1N5819,Adafruit High Voltage UPDI Friend-import-fps:SOD-323,,No verified LCSC part number
L1,MPL2520S100MWT,Adafruit High Voltage UPDI Friend-import-fps:INDUCTOR_1007,,No verified LCSC part number
PLABEL0,,Adafruit High Voltage UPDI Friend-import-fps:PLABEL0,,No verified LCSC part number
PLABEL1,,Adafruit High Voltage UPDI Friend-import-fps:PLABEL1,,No verified LCSC part number
PLABEL2,,Adafruit High Voltage UPDI Friend-import-fps:PLABEL2,,No verified LCSC part number
PLABEL3,,Adafruit High Voltage UPDI Friend-import-fps:PLABEL3,,No verified LCSC part number
PLABEL4,,Adafruit High Voltage UPDI Friend-import-fps:PLABEL4,,No verified LCSC part number
PLABEL5,,Adafruit High Voltage UPDI Friend-import-fps:PLABEL5,,No verified LCSC part number
PLABEL6,,Adafruit High Voltage UPDI Friend-import-fps:PLABEL6,,No verified LCSC part number
PLABEL7,,Adafruit High Voltage UPDI Friend-import-fps:PLABEL7,,No verified LCSC part number
PLABEL8,,Adafruit High Voltage UPDI Friend-import-fps:PLABEL8,,No verified LCSC part number
PLABEL9,,Adafruit High Voltage UPDI Friend-import-fps:PLABEL9,,No verified LCSC part number
PLABEL10,,Adafruit High Voltage UPDI Friend-import-fps:PLABEL10,,No verified LCSC part number
PLABEL11,,Adafruit High Voltage UPDI Friend-import-fps:PLABEL11,,No verified LCSC part number
SW1,MSS12C02LS,Adafruit High Voltage UPDI Friend-import-fps:SPDT_SMT_SSSS811101,,No verified LCSC part number
U1,CH340E,Adafruit High Voltage UPDI Friend-import-fps:MSOP10,electronic_ic_msop_10_converter_usb_to_serial_converter_wch_ch340e,No verified LCSC part number
U2,AP2112K-3.3,Adafruit High Voltage UPDI Friend-import-fps:SOT23-5,electronic_ic_sot_23_5_power_management_linear_voltage_regulator_diodes_ap2112k_3_3,No verified LCSC part number
U3,MT3608,Adafruit High Voltage UPDI Friend-import-fps:SOT23-6,,No verified LCSC part number
U$17,,Adafruit High Voltage UPDI Friend-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$36,,Adafruit High Voltage UPDI Friend-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
X2,USB TYPE C,Adafruit High Voltage UPDI Friend-import-fps:USB_C_CUSB31-CFM2AX-01-X,,No verified LCSC part number
X3,COS4561,Adafruit High Voltage UPDI Friend-import-fps:SOT23-6,,No verified LCSC part number
