Designator,Mid X,Mid Y,Rotation,Layer
C1,118.3000,-136.8000,0.00,Top
C2,119.8000,-133.3000,180.00,Top
D1,111.6000,-117.0000,90.00,Top
FD1,127.8000,-119.0000,-90.00,Top
K1,119.8000,-144.8000,0.00,Top
K2,119.8000,-140.3000,0.00,Top
K3,112.1000,-127.8000,90.00,Top
K4,119.8000,-110.3000,0.00,Top
K5,127.5000,-127.8000,-90.00,Top
K6,127.6000,-119.3000,90.00,Top
R1,121.3000,-136.8000,0.00,Top
R2,113.0000,-117.0000,90.00,Top
R3,112.1000,-119.8000,180.00,Top
R4,112.1000,-121.3000,180.00,Top
U1,119.8000,-127.8000,180.00,Top
