Designator,Mid X,Mid Y,Rotation,Layer
C1,3.4290,4.8260,0.00,Top
C2,7.2390,6.3500,-90.00,Top
IC1,3.4290,7.6200,-90.00,Top
JP1,5.0800,2.5400,180.00,Top
R1,7.8740,8.7630,180.00,Top
R2,6.8580,10.7950,180.00,Top
R3,3.8100,10.7950,180.00,Top
U$10,1.7780,14.6050,180.00,Bottom
U$11,2.7940,11.3030,90.00,Top
