Designator,Mid X,Mid Y,Rotation,Layer
C1,2.2860,6.2230,0.00,Top
C3,5.0800,9.1440,-90.00,Top
D2,8.8900,11.3030,0.00,Top
JP2,8.8900,2.5400,0.00,Top
Q1,12.1920,6.8580,90.00,Top
R1,12.5730,10.4140,0.00,Top
R3,15.7480,8.3820,90.00,Top
R4,6.9850,6.6040,180.00,Top
U1,8.8900,8.8900,0.00,Top
U2,2.4130,9.2710,0.00,Top
U$2,17.6530,7.7470,180.00,Bottom
U$5,4.0640,4.4450,0.00,Top
U$6,4.3180,10.7950,0.00,Top
U$15,12.5730,12.1920,0.00,Top
U$20,1.2700,9.1440,180.00,Bottom
