Comment,Designator,Footprint,LCSC Part #
,JP2,Adafruit BME680 Original-import-fps:1X07_ROUND_70,C7501585
,"U$2,U$6",Adafruit BME680 Original-import-fps:ADAFRUIT_2.5MM,
,U$20,Adafruit BME680 Original-import-fps:PCBFEAT-REV-040,
10K,"R1,R4",Adafruit BME680 Original-import-fps:0603-NO,C98220
10K,R3,Adafruit BME680 Original-import-fps:RESPACK_4X0603,C98220
10uF,"C1,C3",Adafruit BME680 Original-import-fps:0805-NO,
1N4148,D2,Adafruit BME680 Original-import-fps:SOD-323,
2N7002D,Q1,Adafruit BME680 Original-import-fps:SOT363,
BME280,U1,Adafruit BME680 Original-import-fps:BME680,
FIDUCIAL_1MM,"U$5,U$15",Adafruit BME680 Original-import-fps:FIDUCIAL_1MM,
MIC5225-3.3,U2,Adafruit BME680 Original-import-fps:SOT23-5,
