Designator,Comment,Footprint,OOMP ID,Reason
LED1,RGBLED5050,5050LED-import-fps:RGBLED5050,,No verified LCSC part number
LED2,RGBLED5050,5050LED-import-fps:RGBLED5050,,No verified LCSC part number
