Designator,Mid X,Mid Y,Rotation,Layer
C2,21.4630,16.1925,-90.00,Top
C3,11.0490,12.1920,180.00,Top
C6,8.0880,12.9590,90.00,Top
C7,12.3020,4.7750,-90.00,Top
C8,14.3660,12.6400,-90.00,Top
CHG0,2.4130,5.5880,-90.00,Top
D3,2.8575,17.3355,-90.00,Top
D4,17.9070,18.7960,180.00,Top
IC1,16.2560,6.4770,0.00,Top
JP1,25.4000,1.2700,180.00,Top
JP3,30.4800,21.5900,0.00,Top
Q1,24.0030,8.0010,180.00,Top
Q2,24.0030,14.9860,0.00,Top
R1,24.2570,18.9230,180.00,Top
R2,6.2230,4.1910,0.00,Top
R3,24.2570,17.5260,180.00,Top
R4,24.0030,11.9380,180.00,Top
R5,24.0030,10.5410,0.00,Top
R6,24.3840,3.9370,0.00,Top
R7,17.7800,17.2720,0.00,Top
R8,20.8280,12.7000,-90.00,Top
R9,24.3840,5.3340,180.00,Top
R10,5.5880,21.0820,-90.00,Top
R11,19.8120,8.3820,-90.00,Top
SW2,9.3980,6.3500,-90.00,Top
U2,17.7800,14.9860,90.00,Top
U3,17.7800,11.5570,-90.00,Top
U$7,45.6565,13.9065,90.00,Bottom
U$9,30.6705,4.8895,180.00,Bottom
U$13,4.6355,11.2395,180.00,Bottom
U$15,19.0500,4.0640,0.00,Top
U$23,49.9110,10.2870,180.00,Bottom
U$34,10.7950,20.0660,-90.00,Top
U$35,41.5762,11.6910,-90.00,Top
X1,10.7950,19.3040,0.00,Top
X2,36.3220,11.4300,-90.00,Top
X4,4.4450,11.4300,-90.00,Top
