Comment,Designator,Footprint,LCSC Part #
,JP3,Adafruit ESP8266 Feather-import-fps:1X12_ROUND,C7501588
,JP1,Adafruit ESP8266 Feather-import-fps:1X16_ROUND,C7501270
,U$15,Adafruit ESP8266 Feather-import-fps:ADAFRUIT_3.5MM,
,U$7,Adafruit ESP8266 Feather-import-fps:ADAFRUIT_5MM,
,U$9,Adafruit ESP8266 Feather-import-fps:FEATHERLOGO,
,U$23,Adafruit ESP8266 Feather-import-fps:HUZZAHLOGO,
,U$13,Adafruit ESP8266 Feather-import-fps:PCBFEAT-REV-040,
10K,"R1,R3,R4,R7,R9",Adafruit ESP8266 Feather-import-fps:0603-NO,C98220
10K,R5,Adafruit ESP8266 Feather-import-fps:_0603MP,C98220
10K\,R8,Adafruit ESP8266 Feather-import-fps:0603-NO,C98220
10uF,C2,Adafruit ESP8266 Feather-import-fps:0805-NO,
10µF,"C3,C6,C8",Adafruit ESP8266 Feather-import-fps:0805-NO,
1K,"R2,R10",Adafruit ESP8266 Feather-import-fps:0603-NO,C2907002
1K,R11,Adafruit ESP8266 Feather-import-fps:_0603MP,C2907002
1uF,C7,Adafruit ESP8266 Feather-import-fps:0603-NO,C5673
20329,X4,Adafruit ESP8266 Feather-import-fps:4UCONN_20329_V2,
4.7K,R6,Adafruit ESP8266 Feather-import-fps:0603-NO,C23162
CP2104,IC1,Adafruit ESP8266 Feather-import-fps:QFN24_4MM_SMSC,
ESP-12,X2,Adafruit ESP8266 Feather-import-fps:ESP-12E,
"FIDUCIAL""""","U$34,U$35",Adafruit ESP8266 Feather-import-fps:FIDUCIAL_1MM,
JSTPH,X1,Adafruit ESP8266 Feather-import-fps:JSTPH2,
KMR2,SW2,Adafruit ESP8266 Feather-import-fps:BTN_KMR2_4.6X2.8,
MBR120,D4,Adafruit ESP8266 Feather-import-fps:SOD-123,
MCP73831T-2ACI/OT,U3,Adafruit ESP8266 Feather-import-fps:SOT23-5,
mmbt2222,"Q1,Q2",Adafruit ESP8266 Feather-import-fps:SOT23-3,
ORANGE,CHG0,Adafruit ESP8266 Feather-import-fps:CHIPLED_0805_NOOUTLINE,
RED,D3,Adafruit ESP8266 Feather-import-fps:CHIPLED_0805_NOOUTLINE,
SPX3819,U2,Adafruit ESP8266 Feather-import-fps:SOT23-5,
