Comment,Designator,Footprint,LCSC Part #
,U$2,Adafruit Gemma-import-fps:ADAFRUIT_2.5MM,
,U$7,Adafruit Gemma-import-fps:ADAFRUIT_TEXT_20MM,
1.5K (0603),R3,Adafruit Gemma-import-fps:0603-NO,C2930050
10uF,"C1,C8",Adafruit Gemma-import-fps:0805-NO,
470 (0603),"R4,R5",Adafruit Gemma-import-fps:0603-NO,C23179
68 (0603),"R1,R2",Adafruit Gemma-import-fps:0603-NO,C27592
ATTINY85,IC3,Adafruit Gemma-import-fps:SOIC8,
FIDUCIAL,"U$1,U$6",Adafruit Gemma-import-fps:FIDUCIAL_1MM,
green,PWR0,Adafruit Gemma-import-fps:CHIPLED_0805_NOOUTLINE,
JST-PH,CN1,Adafruit Gemma-import-fps:JST-PH-2-SMT-RA,
MIC5225-3.3v,IC2,Adafruit Gemma-import-fps:SOT23-5L,
MiniB,X2,Adafruit Gemma-import-fps:USB-MINI_MEDIUM,
red,BOOT0,Adafruit Gemma-import-fps:CHIPLED_0805_NOOUTLINE,
reset,Q1,Adafruit Gemma-import-fps:BTN_KMR2_4.6X2.8,
SCHOTTKY,"D2,D3",Adafruit Gemma-import-fps:SOD-123FL,
"TPB2,54",TP1,"Adafruit Gemma-import-fps:B2,54",
