Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit ItsyBitsy M4-import-fps:1X05_ROUND_70,C42431835
,"JP2,JP4",Adafruit ItsyBitsy M4-import-fps:1X14_ROUND70,C2905490
,U$5,Adafruit ItsyBitsy M4-import-fps:ITSYM4_BOT,
,U$4,Adafruit ItsyBitsy M4-import-fps:ITSYM4_TOP,
,U$6,Adafruit ItsyBitsy M4-import-fps:PCBFEAT-REV-040,
100k,"R1,R2",Adafruit ItsyBitsy M4-import-fps:0603-NO,C25803
10K,R4,Adafruit ItsyBitsy M4-import-fps:_0603MP,C98220
10uF,C9,Adafruit ItsyBitsy M4-import-fps:_0805MP,
10µF,"C6,C8",Adafruit ItsyBitsy M4-import-fps:0805-NO,
1uF,"C5,C7,C14",Adafruit ItsyBitsy M4-import-fps:0603-NO,C5673
1uF,C1,Adafruit ItsyBitsy M4-import-fps:_0603MP,C5673
2.2K,R7,Adafruit ItsyBitsy M4-import-fps:0603-NO,C4190
2.2K,R3,Adafruit ItsyBitsy M4-import-fps:_0603MP,C4190
74HCT1G125DBV,IC1,Adafruit ItsyBitsy M4-import-fps:SOT23-5,
AP102-2020,L2,Adafruit ItsyBitsy M4-import-fps:APA102_2020,
AP2112K-3.3,U2,Adafruit ItsyBitsy M4-import-fps:SOT23-5,
ATSAMD51G_TQFN48,IC2,Adafruit ItsyBitsy M4-import-fps:TQFN48_7MM,
FIDUCIAL_1MM,"U$34,U$35",Adafruit ItsyBitsy M4-import-fps:FIDUCIAL_1MM,
GD25x16,U1,Adafruit ItsyBitsy M4-import-fps:USON8,
MBR120,"D1,D2",Adafruit ItsyBitsy M4-import-fps:SOD-123FL,
microUSB,X3,Adafruit ItsyBitsy M4-import-fps:4UCONN_20329_V2,
RED,L0,Adafruit ItsyBitsy M4-import-fps:CHIPLED_0603_NOOUTLINE,
SPST_TACT-KMR2,SW1,Adafruit ItsyBitsy M4-import-fps:KMR2,
