Comment,Designator,Footprint,LCSC Part #
100n,"C1,C2,C5",e-radionica.com footprinti:0603C,C14663
10k,"R1,R2,R3,R4,R5,R6,R7,R8",e-radionica.com footprinti:0603R,C98220
10n,C4,e-radionica.com footprinti:0603C,
10u,C3,e-radionica.com footprinti:1206C,
2u2,"C6,C7",e-radionica.com footprinti:0603C,C23630
easyC-SMD,"K2,K4",e-radionica.com footprinti:easyC-connector,
HEADER_MALE_4X1,K3,e-radionica.com footprinti:HEADER_MALE_4X1,
HEADER_MALE_9X1,K1,e-radionica.com footprinti:HEADER_MALE_9X1,
LSM9DS1TR,U2,e-radionica.com footprinti:LSM9DS1TR,
NMOS-DUAL,U1,e-radionica.com footprinti:SOT-363,
SE5218,U3,e-radionica.com footprinti:SOT-23-5,
SMD-JUMPER-CONNECTED_TRACE_SLODERMASK,JP6,e-radionica.com footprinti:SMD-JUMPER-CONNECTED_TRACE_SLODERMASK,
SMD_JUMPER,JP4,e-radionica.com footprinti:SMD_JUMPER,
SMD_JUMPER_3_PAD_TRACE,"JP1,JP2,JP3,JP5",e-radionica.com footprinti:SMD_JUMPER_3_PAD_TRACE,
