Designator,Mid X,Mid Y,Rotation,Layer
C1,107.6250,-119.5000,0.00,Top
C2,109.0000,-118.0000,180.00,Top
C3,112.0000,-114.7000,90.00,Top
C4,112.5000,-118.0000,0.00,Top
C5,109.0000,-116.4000,0.00,Top
C6,115.3000,-137.0000,90.00,Top
C7,120.2500,-134.7500,180.00,Top
JP1,118.0000,-104.6000,180.00,Top
JP2,113.3000,-110.7000,180.00,Top
JP3,109.7000,-130.5000,180.00,Top
JP4,118.3000,-134.0000,0.00,Bottom
JP5,113.0000,-130.5000,180.00,Top
JP6,116.5000,-134.0000,0.00,Top
K1,101.5000,-121.0000,-90.00,Bottom
K2,111.0000,-136.7000,180.00,Top
K3,120.5000,-121.0000,90.00,Bottom
K4,111.0000,-105.3000,0.00,Top
R1,110.5000,-110.5000,90.00,Top
R2,119.0000,-106.9000,-90.00,Top
R3,117.0000,-106.9000,90.00,Top
R4,109.0000,-110.5000,-90.00,Top
R5,108.9000,-128.3000,-90.00,Top
R6,110.5000,-128.3000,-90.00,Top
R7,112.2000,-128.3000,-90.00,Top
R8,113.8000,-128.3000,-90.00,Top
U1,118.0000,-109.5000,180.00,Top
U2,111.0000,-121.0000,0.00,Top
U3,118.2000,-137.0000,0.00,Top
