Designator,Comment,Footprint,OOMP ID,Reason
FRAME1,,SparkFun_MicroSD_Sniffer-import-fps:CREATIVE_COMMONS,,No verified LCSC part number
U1,MICRO-SDCARD,SparkFun_MicroSD_Sniffer-import-fps:MICRO-SDCARD,,No verified LCSC part number
U2,microSD Socket,SparkFun_MicroSD_Sniffer-import-fps:MICROSD_1_1,,No verified LCSC part number
