Designator,Mid X,Mid Y,Rotation,Layer
C3,11.0236,12.0142,180.00,Top
C5,6.6040,5.5880,0.00,Top
C6,7.8740,11.8110,0.00,Top
C7,9.7790,8.6995,-90.00,Top
CONN3,22.8600,8.8900,90.00,Top
CONN4,2.5400,8.8900,-90.00,Top
D1,3.5560,12.5730,90.00,Top
D2,19.7485,12.4460,-90.00,Top
JP1,12.7000,2.5400,0.00,Top
JP3,12.7000,15.2400,180.00,Top
Q2,14.7320,12.1920,90.00,Top
Q3,14.9860,5.7150,-90.00,Top
R1,10.0965,5.2070,0.00,Top
R2,17.4752,11.9380,-90.00,Top
R3,17.7800,7.1120,90.00,Top
R4,5.4610,12.4460,-90.00,Top
U1,7.4930,8.6360,0.00,Top
U$2,21.3360,5.7785,180.00,Top
U$12,6.6294,7.0612,-90.00,Bottom
U$21,12.5730,8.8900,180.00,Top
U$45,21.4630,5.7150,180.00,Bottom
U$46,22.4790,4.4450,90.00,Bottom
U$47,2.9210,13.3350,-90.00,Bottom
