Designator,Mid X,Mid Y,Rotation,Layer
C1,20.0950,23.7490,-90.00,Top
C2,9.1440,32.0330,0.00,Top
C3,17.6820,23.7490,-90.00,Top
C4,7.8140,23.6490,90.00,Top
C5,12.3390,28.8110,90.00,Top
FB1,8.0300,28.8290,90.00,Top
FB2,10.1890,28.8290,90.00,Top
IC1,19.9680,28.4300,180.00,Top
JP1,19.9680,2.5400,0.00,Top
R1,22.3810,20.3200,-90.00,Top
R2,24.8630,23.8760,90.00,Top
R3,16.7640,19.4020,0.00,Top
U1,19.9680,12.9540,0.00,Top
U2,10.7350,23.6490,0.00,Top
U$19,27.1780,33.2740,0.00,Top
U$29,27.3860,20.8680,0.00,Top
