Designator,Comment,Footprint,OOMP ID,Reason
C1,0.1µF,Adafruit_SharpMemoryDisplay-import-fps:_0805,,No verified LCSC part number
C2,1µF,Adafruit_SharpMemoryDisplay-import-fps:_0805,,No verified LCSC part number
C3,1µF,Adafruit_SharpMemoryDisplay-import-fps:_0805,,No verified LCSC part number
C4,10µF,Adafruit_SharpMemoryDisplay-import-fps:_0805,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C5,10µF,Adafruit_SharpMemoryDisplay-import-fps:_0805,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
FB1,,Adafruit_SharpMemoryDisplay-import-fps:_0805,,No verified LCSC part number
FB2,,Adafruit_SharpMemoryDisplay-import-fps:_0805,,No verified LCSC part number
IC1,LS013B4DN04,Adafruit_SharpMemoryDisplay-import-fps:FPC_10PIN_52892-1095,,No verified LCSC part number
U1,74HC4050D,Adafruit_SharpMemoryDisplay-import-fps:SOIC16,,No verified LCSC part number
U2,MCP1824T-3302E/OT,Adafruit_SharpMemoryDisplay-import-fps:SOT23-5,,No verified LCSC part number
U$19,,Adafruit_SharpMemoryDisplay-import-fps:LOGIC_5VREADY_5MM,,No verified LCSC part number
U$29,,Adafruit_SharpMemoryDisplay-import-fps:ADAFRUIT_5MM,,No verified LCSC part number
