Designator,Mid X,Mid Y,Rotation,Layer
C1,146.0500,-108.9000,-90.00,Top
C2,142.4500,-97.2000,90.00,Top
C3,147.1500,-97.4000,90.00,Top
C4,148.1500,-97.4000,90.00,Top
C5,149.1500,-97.4000,90.00,Top
C6,149.3000,-99.8700,90.00,Top
C7,149.9500,-104.2000,0.00,Top
C8,145.0500,-108.9000,-90.00,Top
C9,138.4750,-104.4000,180.00,Top
C10,140.4750,-98.0750,90.00,Top
C11,143.4500,-97.2000,90.00,Top
C12,144.4500,-97.2000,90.00,Top
C13,151.5000,-86.5500,-90.00,Top
C14,146.3000,-86.5500,90.00,Top
C15,142.0000,-91.8000,-90.00,Top
C16,141.3500,-113.8000,90.00,Top
C17,146.6500,-113.5500,-90.00,Top
D1,149.2000,-83.1000,180.00,Top
D2,150.4350,-89.9500,180.00,Top
D3,150.4350,-90.9500,180.00,Top
D4,150.4350,-91.9500,180.00,Top
J1,144.6800,-76.8750,180.00,Top
J3,135.5340,-74.8190,180.00,Bottom
J4,153.4410,-74.8190,180.00,Bottom
J5,141.9200,-123.0790,90.00,Top
J6,144.5000,-118.2000,0.00,Top
R1,146.1500,-82.9000,-90.00,Top
R2,142.9500,-82.9000,-90.00,Top
R3,150.1400,-94.8400,90.00,Top
R4,145.3000,-95.2000,-90.00,Top
R5,146.3000,-95.2000,-90.00,Top
R6,149.1400,-94.8300,-90.00,Top
R7,148.1400,-94.8300,90.00,Top
R9,142.8000,-109.8000,90.00,Top
R12,148.4850,-89.9500,0.00,Top
R13,148.4850,-90.9500,0.00,Top
R14,148.4850,-91.9500,0.00,Top
R15,140.7000,-95.0000,180.00,Top
SW1,139.3000,-91.5000,90.00,Top
SW2,139.3000,-85.8000,90.00,Top
TP1,151.5000,-84.9000,0.00,Top
TP2,147.3500,-87.9000,0.00,Top
TP3,141.3500,-115.1000,0.00,Top
TP4,143.7000,-110.3000,0.00,Top
TP5,145.1000,-107.3000,180.00,Bottom
TP6,146.4500,-107.3000,180.00,Bottom
TP7,147.2500,-107.3000,180.00,Bottom
TP8,141.5000,-93.9000,0.00,Top
TP9,144.1200,-89.3800,0.00,Top
TP10,144.7800,-89.3800,0.00,Top
TP11,143.2300,-95.0900,0.00,Top
TP12,144.0000,-95.1000,0.00,Top
TP13,143.4500,-89.3600,0.00,Top
TP14,142.0000,-90.3000,0.00,Top
U1,148.9000,-86.0500,0.00,Top
U2,144.5900,-103.2000,0.00,Top
U3,143.9000,-92.0750,90.00,Top
Y1,144.0000,-113.5500,0.00,Top
