Comment,Designator,Footprint,LCSC Part #
,U$1,cuff-import-fps:ADAFRUIT200MIL,
,R1,cuff-import-fps:R0805,
,LED1,cuff-import-fps:SMLK34,
ATTINY10-MAHR,IC1,cuff-import-fps:UDFN-8,
FIDUCIAL,"U$2,U$3",cuff-import-fps:TP_SIGNAL_NAME!,
TPTP10R,"GND0,PB2,RST0,TPICLK0,TPIDATA0,VCC0",cuff-import-fps:TP10R,
