Designator,Mid X,Mid Y,Rotation,Layer
C1,107.9000,-113.5000,-90.00,Top
C2,106.9000,-109.8000,-90.00,Top
C3,103.7000,-98.0000,90.00,Top
C4,110.2000,-98.0000,90.00,Top
D1,109.0000,-137.9700,0.00,Top
D2,108.9000,-134.6300,180.00,Top
D3,134.3000,-97.0000,-90.00,Top
D4,134.3000,-129.0000,-90.00,Top
JP1,105.0000,-95.5000,0.00,Top
JP2,109.0000,-95.5000,0.00,Top
JP3,131.3000,-97.0000,0.00,Top
JP4,131.3000,-129.0000,0.00,Top
K1,135.0000,-112.0000,90.00,Top
K2,119.7000,-131.0000,-90.00,Top
K3,101.5000,-113.0000,90.00,Top
Q1,125.0000,-97.0000,-90.00,Top
R1,133.0000,-123.0000,90.00,Top
R2,125.0000,-92.8000,0.00,Top
R3,117.3000,-93.0000,0.00,Top
R4,117.3000,-97.0000,0.00,Top
R5,134.5000,-123.0000,-90.00,Top
R6,125.0000,-94.3000,180.00,Top
R7,120.7000,-93.0000,0.00,Top
R8,120.7000,-97.0000,0.00,Top
R9,133.0000,-97.0000,90.00,Top
R10,133.0000,-129.0000,90.00,Top
U1,119.0000,-95.0000,0.00,Top
U2,119.0000,-113.0000,180.00,Top
U3,107.0000,-98.0000,0.00,Top
