Designator,Comment,Footprint,OOMP ID,Reason
C3,2200pF,SparkFun-Capacitor:C_0603_1608Metric,electronic_capacitor_0603_2_2_nano_farad,No verified LCSC part number
D1,Red,SparkFun-LED:LED_0603_1608Metric_Red,electronic_led_0603_red,No verified LCSC part number
D2,Blue,SparkFun-LED:LED_0603_1608Metric_Blue,electronic_led_0603_blue,No verified LCSC part number
JP1,LED,SparkFun-Jumper:Jumper_2_NC_Trace,,No verified LCSC part number
JP2,I2C,SparkFun-Jumper:Jumper_3_NC-2_Trace,,No verified LCSC part number
TP4,1.0mm,SparkFun-Connector:TestPoint-1.0mm,,No verified LCSC part number
TP5,1.0mm,SparkFun-Connector:TestPoint-1.0mm,,No verified LCSC part number
TP6,1.0mm,SparkFun-Connector:TestPoint-1.0mm,,No verified LCSC part number
TP7,1.0mm,SparkFun-Connector:TestPoint-1.0mm,,No verified LCSC part number
U1,CY8CMBR3102,SparkFun-Semiconductor-Standard:SO-8,,No verified LCSC part number
