Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit Metro RP2350-import-fps:1X01_ROUND,C7501259
,JP2,Adafruit Metro RP2350-import-fps:1X04_ROUND,C42431795
,U$50,Adafruit Metro RP2350-import-fps:ADAFRUIT_5MM,
,U$71,Adafruit Metro RP2350-import-fps:METRO_RP2350_BOT,
,U$47,Adafruit Metro RP2350-import-fps:METRO_RP2350_TOP,
,U$11,Adafruit Metro RP2350-import-fps:PCBFEAT-REV-040,
,PLABEL0,Adafruit Metro RP2350-import-fps:PLABEL0,
,PLABEL1,Adafruit Metro RP2350-import-fps:PLABEL1,
,PLABEL10,Adafruit Metro RP2350-import-fps:PLABEL10,
,PLABEL11,Adafruit Metro RP2350-import-fps:PLABEL11,
,PLABEL12,Adafruit Metro RP2350-import-fps:PLABEL12,
,PLABEL13,Adafruit Metro RP2350-import-fps:PLABEL13,
,PLABEL14,Adafruit Metro RP2350-import-fps:PLABEL14,
,PLABEL15,Adafruit Metro RP2350-import-fps:PLABEL15,
,PLABEL16,Adafruit Metro RP2350-import-fps:PLABEL16,
,PLABEL17,Adafruit Metro RP2350-import-fps:PLABEL17,
,PLABEL18,Adafruit Metro RP2350-import-fps:PLABEL18,
,PLABEL19,Adafruit Metro RP2350-import-fps:PLABEL19,
,PLABEL2,Adafruit Metro RP2350-import-fps:PLABEL2,
,PLABEL20,Adafruit Metro RP2350-import-fps:PLABEL20,
,PLABEL21,Adafruit Metro RP2350-import-fps:PLABEL21,
,PLABEL22,Adafruit Metro RP2350-import-fps:PLABEL22,
,PLABEL23,Adafruit Metro RP2350-import-fps:PLABEL23,
,PLABEL24,Adafruit Metro RP2350-import-fps:PLABEL24,
,PLABEL25,Adafruit Metro RP2350-import-fps:PLABEL25,
,PLABEL26,Adafruit Metro RP2350-import-fps:PLABEL26,
,PLABEL27,Adafruit Metro RP2350-import-fps:PLABEL27,
,PLABEL28,Adafruit Metro RP2350-import-fps:PLABEL28,
,PLABEL29,Adafruit Metro RP2350-import-fps:PLABEL29,
,PLABEL3,Adafruit Metro RP2350-import-fps:PLABEL3,
,PLABEL30,Adafruit Metro RP2350-import-fps:PLABEL30,
,PLABEL31,Adafruit Metro RP2350-import-fps:PLABEL31,
,PLABEL32,Adafruit Metro RP2350-import-fps:PLABEL32,
,PLABEL33,Adafruit Metro RP2350-import-fps:PLABEL33,
,PLABEL34,Adafruit Metro RP2350-import-fps:PLABEL34,
,PLABEL35,Adafruit Metro RP2350-import-fps:PLABEL35,
,PLABEL36,Adafruit Metro RP2350-import-fps:PLABEL36,
,PLABEL37,Adafruit Metro RP2350-import-fps:PLABEL37,
,PLABEL38,Adafruit Metro RP2350-import-fps:PLABEL38,
,PLABEL39,Adafruit Metro RP2350-import-fps:PLABEL39,
,PLABEL4,Adafruit Metro RP2350-import-fps:PLABEL4,
,PLABEL40,Adafruit Metro RP2350-import-fps:PLABEL40,
,PLABEL41,Adafruit Metro RP2350-import-fps:PLABEL41,
,PLABEL42,Adafruit Metro RP2350-import-fps:PLABEL42,
,PLABEL43,Adafruit Metro RP2350-import-fps:PLABEL43,
,PLABEL46,Adafruit Metro RP2350-import-fps:PLABEL46,
,PLABEL47,Adafruit Metro RP2350-import-fps:PLABEL47,
,PLABEL48,Adafruit Metro RP2350-import-fps:PLABEL48,
,PLABEL49,Adafruit Metro RP2350-import-fps:PLABEL49,
,PLABEL5,Adafruit Metro RP2350-import-fps:PLABEL5,
,PLABEL50,Adafruit Metro RP2350-import-fps:PLABEL50,
,PLABEL51,Adafruit Metro RP2350-import-fps:PLABEL51,
,PLABEL52,Adafruit Metro RP2350-import-fps:PLABEL52,
,PLABEL53,Adafruit Metro RP2350-import-fps:PLABEL53,
,PLABEL54,Adafruit Metro RP2350-import-fps:PLABEL54,
,PLABEL55,Adafruit Metro RP2350-import-fps:PLABEL55,
,PLABEL56,Adafruit Metro RP2350-import-fps:PLABEL56,
,PLABEL57,Adafruit Metro RP2350-import-fps:PLABEL57,
,PLABEL59,Adafruit Metro RP2350-import-fps:PLABEL59,
,PLABEL6,Adafruit Metro RP2350-import-fps:PLABEL6,
,PLABEL60,Adafruit Metro RP2350-import-fps:PLABEL60,
,PLABEL62,Adafruit Metro RP2350-import-fps:PLABEL62,
,PLABEL63,Adafruit Metro RP2350-import-fps:PLABEL63,
,PLABEL64,Adafruit Metro RP2350-import-fps:PLABEL64,
,PLABEL65,Adafruit Metro RP2350-import-fps:PLABEL65,
,PLABEL66,Adafruit Metro RP2350-import-fps:PLABEL66,
,PLABEL67,Adafruit Metro RP2350-import-fps:PLABEL67,
,PLABEL68,Adafruit Metro RP2350-import-fps:PLABEL68,
,PLABEL69,Adafruit Metro RP2350-import-fps:PLABEL69,
,PLABEL7,Adafruit Metro RP2350-import-fps:PLABEL7,
,PLABEL70,Adafruit Metro RP2350-import-fps:PLABEL70,
,PLABEL8,Adafruit Metro RP2350-import-fps:PLABEL8,
,U$3,Adafruit Metro RP2350-import-fps:STEMMAQT,
,TP1,Adafruit Metro RP2350-import-fps:TESTPOINT_ROUND_1.5MM_NO,
0.1uF,"C6,C7,C8,C13,C14,C17,C21,C22,C23,C24,C25,C29,C30,C33",Adafruit Metro RP2350-import-fps:0603-NO,C14663
10,R5,Adafruit Metro RP2350-import-fps:0603-NO,C22859
10K,"R1,R2,R3,R6,R7,R8,R10,R12,R13,R17,R21",Adafruit Metro RP2350-import-fps:0603-NO,C98220
10uF,"C3,C5,C9,C18,C19,C20,C31,C32",Adafruit Metro RP2350-import-fps:0805-NO,
10uF_0603,"C10,C15",Adafruit Metro RP2350-import-fps:0603-NO_WIDE,C19702
12MHz_10pF_50ohm,Y1,Adafruit Metro RP2350-import-fps:CRYSTAL_2.5X2,
15pF,"C26,C27",Adafruit Metro RP2350-import-fps:0603-NO,
1K,"R23,R26",Adafruit Metro RP2350-import-fps:0603-NO,C2907002
1N4148,D3,Adafruit Metro RP2350-import-fps:SOD-323,
1uF,"C2,C11,C12,C16,C28",Adafruit Metro RP2350-import-fps:0603-NO,C5673
2.1mm,X5,Adafruit Metro RP2350-import-fps:DCJACK_2MM_PTH,
2.2K,R11,Adafruit Metro RP2350-import-fps:0603-NO,C4190
2.2uF,"C1,C4",Adafruit Metro RP2350-import-fps:0603-NO,C23630
200,R4,Adafruit Metro RP2350-import-fps:0603-NO,C114664
20609,AD0,Adafruit Metro RP2350-import-fps:1X06_OVALWAVE,C37208
20610,"IOL0,POWER0",Adafruit Metro RP2350-import-fps:1X08_OVALWAVE,C492421
20611,IOH0,Adafruit Metro RP2350-import-fps:1X10_OVALWAVE,C57369
22 ohm,"R24,R25",Adafruit Metro RP2350-import-fps:0603-NO,C23345
220uF/6.3V,PC4,Adafruit Metro RP2350-import-fps:PANASONIC_D,
22p BOTTOM 0.5mm FPC,CN1,Adafruit Metro RP2350-import-fps:FPC_22PIN,
3.3uH 5A 20mOhm,L2,Adafruit Metro RP2350-import-fps:INDUCTOR_0603S,
3x2 M,ICSP0,Adafruit Metro RP2350-import-fps:2X03_ROUND_70MIL,
47uF/25V,PC3,Adafruit Metro RP2350-import-fps:PANASONIC_D,
5.1K,"R19,R20",Adafruit Metro RP2350-import-fps:0603-NO,C23186
56K,R9,Adafruit Metro RP2350-import-fps:0603-NO,C23206
