Designator,Mid X,Mid Y,Rotation,Layer
C1,22.4790,7.6835,-90.00,Top
C2,24.3840,7.4930,-90.00,Top
C3,11.6840,6.1840,-90.00,Top
C4,4.3180,9.0170,180.00,Top
C5,13.0810,9.0170,-90.00,Top
C6,4.3180,6.6040,90.00,Top
C7,14.6050,9.0780,-90.00,Top
C8,23.2800,9.9695,0.00,Top
FB1,10.7950,9.9060,0.00,Top
FB2,7.4930,9.9060,180.00,Top
FB3,20.1050,9.9695,0.00,Top
FB4,16.9155,9.9060,180.00,Top
JP2,12.7000,2.5400,0.00,Top
LEFTAMP0,8.8900,6.9850,90.00,Top
LEFTSPK0,9.2710,15.2400,180.00,Top
PLABEL0,14.0970,0.8890,0.00,Top
PLABEL1,11.5570,4.0640,0.00,Top
PLABEL2,16.5100,4.0640,0.00,Top
PLABEL3,18.9230,0.8890,0.00,Top
PLABEL4,6.2865,4.0640,0.00,Top
PLABEL5,8.8900,0.8890,0.00,Top
PLABEL6,9.2710,11.0490,0.00,Top
PLABEL7,16.3830,11.0490,0.00,Top
PLABEL8,6.8580,11.0490,0.00,Top
PLABEL9,11.8110,11.0490,0.00,Top
PLABEL10,19.0500,11.0490,0.00,Top
PLABEL11,13.7160,11.0490,0.00,Top
PLABEL12,4.9530,11.1760,0.00,Top
PLABEL13,3.0480,11.1760,0.00,Top
PLABEL14,1.1430,11.1760,0.00,Top
PLABEL15,3.0480,10.2870,0.00,Top
PLABEL16,12.8270,11.1760,180.00,Bottom
PLABEL17,12.7000,17.5260,180.00,Bottom
PLABEL18,23.1140,6.9850,180.00,Bottom
PLABEL19,11.6840,5.8420,180.00,Bottom
R1,1.0160,6.6040,-90.00,Top
R2,20.8280,7.6590,90.00,Top
R3,2.5400,6.6040,90.00,Top
R4,21.7170,5.3975,0.00,Top
RIGHTAMP0,17.7800,6.9850,90.00,Top
RIGHTSPK0,16.2910,15.2400,180.00,Top
U$14,20.4470,11.4300,0.00,Top
U$15,1.6510,12.5730,180.00,Bottom
UNK3V0,19.8120,6.7310,90.00,Bottom
