Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit 1.14-inch 240x135 Color TFT-import-fps:1X11_ROUND,C2894934
,CN1,Adafruit 1.14-inch 240x135 Color TFT-import-fps:MICROSD,
,U$6,Adafruit 1.14-inch 240x135 Color TFT-import-fps:PCBFEAT-REV-040,
0.1uF,C3,Adafruit 1.14-inch 240x135 Color TFT-import-fps:0805-NO,
10K,"R2,R8",Adafruit 1.14-inch 240x135 Color TFT-import-fps:0603-NO,C98220
10µF,"C1,C2",Adafruit 1.14-inch 240x135 Color TFT-import-fps:0805-NO,
1K,R7,Adafruit 1.14-inch 240x135 Color TFT-import-fps:0603-NO,C2907002
22,R5,Adafruit 1.14-inch 240x135 Color TFT-import-fps:0603-NO,C23345
74HC4050D,U3,Adafruit 1.14-inch 240x135 Color TFT-import-fps:SOIC16,
APX803,IC5,Adafruit 1.14-inch 240x135 Color TFT-import-fps:SOT23,
DISP_LCD_GENERIC_SPI_1.14IN_240X135_WRAPUNDER,DISP1,Adafruit 1.14-inch 240x135 Color TFT-import-fps:TFT_1.14IN_240X135_WRAPUNDER,
MIC5225-3.3,U2,Adafruit 1.14-inch 240x135 Color TFT-import-fps:SOT23-5,
MICROSD,U$4,Adafruit 1.14-inch 240x135 Color TFT-import-fps:ADAFRUIT_3.5MM,
MMBT2222,Q1,Adafruit 1.14-inch 240x135 Color TFT-import-fps:SOT23-WIDE,
