Designator,Comment,Footprint,OOMP ID,Reason
C1,10µF,Adafruit 1.14-inch 240x135 Color TFT-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C2,10µF,Adafruit 1.14-inch 240x135 Color TFT-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C3,0.1uF,Adafruit 1.14-inch 240x135 Color TFT-import-fps:0805-NO,,No verified LCSC part number
CN1,,Adafruit 1.14-inch 240x135 Color TFT-import-fps:MICROSD,,No verified LCSC part number
DISP1,DISP_LCD_GENERIC_SPI_1.14IN_240X135_WRAPUNDER,Adafruit 1.14-inch 240x135 Color TFT-import-fps:TFT_1.14IN_240X135_WRAPUNDER,,No verified LCSC part number
IC5,APX803,Adafruit 1.14-inch 240x135 Color TFT-import-fps:SOT23,,No verified LCSC part number
Q1,MMBT2222,Adafruit 1.14-inch 240x135 Color TFT-import-fps:SOT23-WIDE,,No verified LCSC part number
U2,MIC5225-3.3,Adafruit 1.14-inch 240x135 Color TFT-import-fps:SOT23-5,,No verified LCSC part number
U3,74HC4050D,Adafruit 1.14-inch 240x135 Color TFT-import-fps:SOIC16,,No verified LCSC part number
U$4,MICROSD,Adafruit 1.14-inch 240x135 Color TFT-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
U$6,,Adafruit 1.14-inch 240x135 Color TFT-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
