Designator,Mid X,Mid Y,Rotation,Layer
C2-1,11.0617,1.6002,-135.00,Top
C2-2,11.0617,4.6482,-135.00,Top
C2-3,11.0617,7.6962,-135.00,Top
C2-4,11.0617,10.7442,-135.00,Top
C2-5,11.0617,13.7922,-135.00,Top
C2-6,11.0617,16.8402,-135.00,Top
C2-7,11.0617,19.8882,-135.00,Top
C2-8,11.0617,22.9362,-135.00,Top
C2-9,35.4457,1.6002,-135.00,Top
C2-10,35.4457,4.6482,-135.00,Top
C2-11,35.4457,7.6962,-135.00,Top
C2-12,35.4457,10.7442,-135.00,Top
C2-13,35.4457,13.7922,-135.00,Top
C2-14,35.4457,16.8402,-135.00,Top
C2-15,35.4457,19.8882,-135.00,Top
C2-16,35.4457,22.9362,-135.00,Top
C3-1,14.1097,1.6002,-135.00,Top
C3-2,14.1097,4.6482,-135.00,Top
C3-3,14.1097,7.6962,-135.00,Top
C3-4,14.1097,10.7442,-135.00,Top
C3-5,14.1097,13.7922,-135.00,Top
C3-6,14.1097,16.8402,-135.00,Top
C3-7,14.1097,19.8882,-135.00,Top
C3-8,14.1097,22.9362,-135.00,Top
C3-9,38.4937,1.6002,-135.00,Top
C3-10,38.4937,4.6482,-135.00,Top
C3-11,38.4937,7.6962,-135.00,Top
C3-12,38.4937,10.7442,-135.00,Top
C3-13,38.4937,13.7922,-135.00,Top
C3-14,38.4937,16.8402,-135.00,Top
C3-15,38.4937,19.8882,-135.00,Top
C3-16,38.4937,22.9362,-135.00,Top
C4,5.9690,22.3520,180.00,Top
C4-1,17.1577,1.6002,-135.00,Top
C4-2,17.1577,4.6482,-135.00,Top
C4-3,17.1577,7.6962,-135.00,Top
C4-4,17.1577,10.7442,-135.00,Top
C4-5,17.1577,13.7922,-135.00,Top
C4-6,17.1577,16.8402,-135.00,Top
C4-7,17.1577,19.8882,-135.00,Top
C4-8,17.1577,22.9362,-135.00,Top
C4-9,41.5417,1.6002,-135.00,Top
C4-10,41.5417,4.6482,-135.00,Top
C4-11,41.5417,7.6962,-135.00,Top
C4-12,41.5417,10.7442,-135.00,Top
C4-13,41.5417,13.7922,-135.00,Top
C4-14,41.5417,16.8402,-135.00,Top
C4-15,41.5417,19.8882,-135.00,Top
C4-16,41.5417,22.9362,-135.00,Top
C5-1,20.2057,1.6002,-135.00,Top
C5-2,20.2057,4.6482,-135.00,Top
C5-3,20.2057,7.6962,-135.00,Top
C5-4,20.2057,10.7442,-135.00,Top
C5-5,20.2057,13.7922,-135.00,Top
C5-6,20.2057,16.8402,-135.00,Top
C5-7,20.2057,19.8882,-135.00,Top
C5-8,20.2057,22.9362,-135.00,Top
C5-9,44.5897,1.6002,-135.00,Top
C5-10,44.5897,4.6482,-135.00,Top
C5-11,44.5897,7.6962,-135.00,Top
C5-12,44.5897,10.7442,-135.00,Top
C5-13,44.5897,13.7922,-135.00,Top
C5-14,44.5897,16.8402,-135.00,Top
C5-15,44.5897,19.8882,-135.00,Top
C5-16,44.5897,22.9362,-135.00,Top
C6-1,23.2537,1.6002,-135.00,Top
C6-2,23.2537,4.6482,-135.00,Top
C6-3,23.2537,7.6962,-135.00,Top
C6-4,23.2537,10.7442,-135.00,Top
C6-5,23.2537,13.7922,-135.00,Top
C6-6,23.2537,16.8402,-135.00,Top
C6-7,23.2537,19.8882,-135.00,Top
C6-8,23.2537,22.9362,-135.00,Top
C6-9,47.6377,1.6002,-135.00,Top
C6-10,47.6377,4.6482,-135.00,Top
C6-11,47.6377,7.6962,-135.00,Top
C6-12,47.6377,10.7442,-135.00,Top
C6-13,47.6377,13.7922,-135.00,Top
C6-14,47.6377,16.8402,-135.00,Top
C6-15,47.6377,19.8882,-135.00,Top
C6-16,47.6377,22.9362,-135.00,Top
C7-1,26.3017,1.6002,-135.00,Top
C7-2,26.3017,4.6482,-135.00,Top
C7-3,26.3017,7.6962,-135.00,Top
C7-4,26.3017,10.7442,-135.00,Top
C7-5,26.3017,13.7922,-135.00,Top
C7-6,26.3017,16.8402,-135.00,Top
C7-7,26.3017,19.8882,-135.00,Top
C7-8,26.3017,22.9362,-135.00,Top
C7-9,50.6857,1.6002,-135.00,Top
C7-10,50.6857,4.6482,-135.00,Top
C7-11,50.6857,7.6962,-135.00,Top
C7-12,50.6857,10.7442,-135.00,Top
C7-13,50.6857,13.7922,-135.00,Top
C7-14,50.6857,16.8402,-135.00,Top
C7-15,50.6857,19.8882,-135.00,Top
