Designator,Comment,Footprint,OOMP ID,Reason
C1,10uF,Adafruit IS31FL3731 Breakout-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C2,0.1uF,Adafruit IS31FL3731 Breakout-import-fps:0805-NO,,No verified LCSC part number
C3,0.22uF,Adafruit IS31FL3731 Breakout-import-fps:0805-NO,,No verified LCSC part number
C4,10uF,Adafruit IS31FL3731 Breakout-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C5,0.1uF,Adafruit IS31FL3731 Breakout-import-fps:0805-NO,,No verified LCSC part number
R1,20K,Adafruit IS31FL3731 Breakout-import-fps:0805-THM,electronic_resistor_0805_20000_ohm,No verified LCSC part number
R2,20K,Adafruit IS31FL3731 Breakout-import-fps:0805-NO,electronic_resistor_0805_20000_ohm,No verified LCSC part number
R3,20K,Adafruit IS31FL3731 Breakout-import-fps:0805-NO,electronic_resistor_0805_20000_ohm,No verified LCSC part number
R4,20K,Adafruit IS31FL3731 Breakout-import-fps:0805-NO,electronic_resistor_0805_20000_ohm,No verified LCSC part number
R5,20K,Adafruit IS31FL3731 Breakout-import-fps:0805-NO,electronic_resistor_0805_20000_ohm,No verified LCSC part number
R6,20K,Adafruit IS31FL3731 Breakout-import-fps:0805-NO,electronic_resistor_0805_20000_ohm,No verified LCSC part number
U1,IS31FL3731-SALS2,Adafruit IS31FL3731 Breakout-import-fps:QFN28_4MM_0.4MM,,No verified LCSC part number
U$10,,Adafruit IS31FL3731 Breakout-import-fps:ADAFRUIT_5MM,,No verified LCSC part number
U$11,,Adafruit IS31FL3731 Breakout-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
