Designator,Comment,Footprint,OOMP ID,Reason
C1,10µF,Adafruit USB C microlipo charger-import-fps:0805-NO@1,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C2,10µF,Adafruit USB C microlipo charger-import-fps:0805-NO@1,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
CN2,JSTPH,Adafruit USB C microlipo charger-import-fps:JSTPH2,,No verified LCSC part number
LED1,RED,Adafruit USB C microlipo charger-import-fps:CHIPLED_0805_NOOUTLINE,electronic_led_0805_red,No verified LCSC part number
LED2,GREEN,Adafruit USB C microlipo charger-import-fps:CHIPLED_0805_NOOUTLINE,electronic_led_0805_green,No verified LCSC part number
U1,MCP73831T-2ACI/OT,Adafruit USB C microlipo charger-import-fps:SOT23-5,,No verified LCSC part number
U$2,,Adafruit USB C microlipo charger-import-fps:ADAFRUIT_2.5MM,,No verified LCSC part number
U$13,,Adafruit USB C microlipo charger-import-fps:ADAFRUIT_5MM,,No verified LCSC part number
U$16,,Adafruit USB C microlipo charger-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
X2,,Adafruit USB C microlipo charger-import-fps:USB_C_CUSB31-CFM2AX-01-X,,No verified LCSC part number
