Comment,Designator,Footprint,LCSC Part #
,JP4,Adafruit USB C microlipo charger-import-fps:1X05_ROUND_70,C42431835
,U$2,Adafruit USB C microlipo charger-import-fps:ADAFRUIT_2.5MM,
,U$13,Adafruit USB C microlipo charger-import-fps:ADAFRUIT_5MM,
,U$16,Adafruit USB C microlipo charger-import-fps:PCBFEAT-REV-040,
,X2,Adafruit USB C microlipo charger-import-fps:USB_C_CUSB31-CFM2AX-01-X,
10K\,R3,Adafruit USB C microlipo charger-import-fps:0603-NO,C98220
10µF,"C1,C2",Adafruit USB C microlipo charger-import-fps:0805-NO@1,
2.2K,R4,Adafruit USB C microlipo charger-import-fps:0603-NO,C4190
470,"R1,R2",Adafruit USB C microlipo charger-import-fps:0603-NO,C23179
5.1K,"R5,R6",Adafruit USB C microlipo charger-import-fps:0603-NO,C23186
GREEN,LED2,Adafruit USB C microlipo charger-import-fps:CHIPLED_0805_NOOUTLINE,
JSTPH,CN2,Adafruit USB C microlipo charger-import-fps:JSTPH2,
MCP73831T-2ACI/OT,U1,Adafruit USB C microlipo charger-import-fps:SOT23-5,
RED,LED1,Adafruit USB C microlipo charger-import-fps:CHIPLED_0805_NOOUTLINE,
