Comment,Designator,Footprint,LCSC Part #
,"JP1,JP2",Adafruit MCP2221-import-fps:1X06_ROUND_70,C37208
,U$2,Adafruit MCP2221-import-fps:ADAFRUIT_2.5MM,
,U$3,Adafruit MCP2221-import-fps:STEMMAQT,
0.1uF,C9,Adafruit MCP2221-import-fps:0603-NO,C14663
10k,R3,Adafruit MCP2221-import-fps:0603-NO,C98220
10uF,"C1,C10",Adafruit MCP2221-import-fps:0805-NO,
1uF,"C2,C6",Adafruit MCP2221-import-fps:0603-NO,C5673
5.1K,R1,Adafruit MCP2221-import-fps:RESPACK_4X0603,C23186
AP2112-3.3,U2,Adafruit MCP2221-import-fps:SOT23-5,
green,LED1,Adafruit MCP2221-import-fps:CHIPLED_0603_NOOUTLINE,
MCP2221_ML,IC1,Adafruit MCP2221-import-fps:QFN16_4MM,
STEMMA_I2C_QT,CONN1,Adafruit MCP2221-import-fps:JST_SH4,C160404
TPTP17R,"D+0,D-0",Adafruit MCP2221-import-fps:TP17R,
USBC,X6,Adafruit MCP2221-import-fps:USB_C_CUSB31-CFM2AX-01-X,
