Designator,Comment,Footprint,OOMP ID,Reason
C1,10uF,Adafruit MCP2221-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C10,10uF,Adafruit MCP2221-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
D+0,TPTP17R,Adafruit MCP2221-import-fps:TP17R,,No verified LCSC part number
D-0,TPTP17R,Adafruit MCP2221-import-fps:TP17R,,No verified LCSC part number
IC1,MCP2221_ML,Adafruit MCP2221-import-fps:QFN16_4MM,,No verified LCSC part number
LED1,green,Adafruit MCP2221-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_green,No verified LCSC part number
U2,AP2112-3.3,Adafruit MCP2221-import-fps:SOT23-5,,No verified LCSC part number
U$2,,Adafruit MCP2221-import-fps:ADAFRUIT_2.5MM,,No verified LCSC part number
U$3,,Adafruit MCP2221-import-fps:STEMMAQT,,No verified LCSC part number
X6,USBC,Adafruit MCP2221-import-fps:USB_C_CUSB31-CFM2AX-01-X,,No verified LCSC part number
