Designator,Comment,Footprint,OOMP ID,Reason
C1,10uF,jdt1800-bob-import-fps:C0805K,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C2,10uF,jdt1800-bob-import-fps:C0805K,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C3,0.1uF,jdt1800-bob-import-fps:C0805K,,No verified LCSC part number
C4,0.1uF,jdt1800-bob-import-fps:C0805K,,No verified LCSC part number
IC1,4050D,jdt1800-bob-import-fps:SO16,,No verified LCSC part number
IC2,LP298XS,jdt1800-bob-import-fps:SOT23-5L,,No verified LCSC part number
Q1,2N2222,jdt1800-bob-import-fps:SOT23-BEC,,No verified LCSC part number
Q2,MICROSD,jdt1800-bob-import-fps:MICROSD,,No verified LCSC part number
U$1,JD-T1800,jdt1800-bob-import-fps:JD-T1800,,No verified LCSC part number
U$2,PINHD-1X10,jdt1800-bob-import-fps:1X10-BIG,,No verified LCSC part number
U$3,FIDUCIAL,jdt1800-bob-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$4,FIDUCIAL,jdt1800-bob-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$5,FIDUCIAL,jdt1800-bob-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$6,,jdt1800-bob-import-fps:ADAFRUIT200MIL,,No verified LCSC part number
