Ref,Val,Package,PosX,PosY,Rot,Side
"U$2","2.8" TFT + CTP","TFT_2.83IN_240X320_50PIN",32.004000,27.178000,-90.000000,bottom
"U$17","ARDUINO_R3_ICSPSMT","ARDUINOR3_ICSP_SMT",0.508000,53.848000,-0.000000,bottom
"C1","10uF","0805-NO",38.354000,41.656000,180.000000,top
"C2","0.1uF","0805-NO",38.354000,39.878000,180.000000,top
"C3","0.1uF","0805-NO",38.608000,22.352000,-90.000000,top
"C4","10uF","0805-NO",6.096000,41.656000,0.000000,top
"C5","10uF","0805-NO",41.656000,46.228000,-90.000000,top
"D1","1N4148","SOD-323F",33.274000,45.720000,90.000000,top
"D5","","SOLDERJUMPER_ARROW_NOPASTE",55.118000,7.620000,180.000000,top
"D7","","SOLDERJUMPER_ARROW_NOPASTE",46.736000,7.366000,0.000000,top
"IC4","MIC5225-3.3","SOT23-5L",38.354000,45.212000,180.000000,top
"IC5","AXP803","SOT23",34.036000,41.656000,180.000000,top
"ICSP_CLK0","","SOLDERJUMPER_CLOSEDWIRE",62.611000,19.431000,90.000000,top
"ICSP_SI0","","SOLDERJUMPER_CLOSEDWIRE",67.183000,19.431000,90.000000,top
"ICSP_SO0","","SOLDERJUMPER_CLOSEDWIRE",64.897000,19.431000,90.000000,top
"Q2","BSS138","SOT23-WIDE",30.226000,8.763000,90.000000,top
"Q3","BSS138","SOT23-WIDE",26.416000,8.763000,90.000000,top
"Q4","BSS138","SOT23-WIDE",41.656000,9.398000,-90.000000,top
"R1","68","0805-NO",37.592000,12.954000,0.000000,top
"R2","68 ohm","0805-NO",37.592000,14.986000,0.000000,top
"R3","68 ohm","0805-NO",37.592000,17.018000,0.000000,top
"R4","68 ohm","0805-NO",37.592000,19.050000,0.000000,top
"R6","10K","0805-NO",30.734000,41.656000,-90.000000,top
"R8","10K","0805-NO",51.308000,9.398000,180.000000,top
"R9","2.2K","0805-NO",34.544000,11.938000,90.000000,top
"R13","10K","0805-NO",19.050000,8.382000,0.000000,top
"R14","10K","0805-NO",22.733000,8.382000,180.000000,top
"R15","10K","0805-NO",33.782000,37.084000,0.000000,top
"R16","10K","0805-NO",31.115000,34.798000,180.000000,top
"SCL_A5","","SOLDERJUMPER_REFLOW_NOPASTE",66.548000,52.578000,-90.000000,top
"SDA_A4","","SOLDERJUMPER_REFLOW_NOPASTE",69.088000,52.578000,90.000000,top
"SJ1","","SOLDERJUMPER_ARROW_NOPASTE",67.183000,13.462000,90.000000,top
"SJ2","","SOLDERJUMPER_ARROW_NOPASTE",64.897000,13.462000,90.000000,top
"SJ3","","SOLDERJUMPER_ARROW_NOPASTE",62.611000,13.462000,90.000000,top
"SJ4","","SOLDERJUMPER_2WAY_OPEN_NOPASTE",22.479000,50.673000,0.000000,top
"SW1","SPST_TACT-EVQQ2","EVQ-Q2",5.842000,3.302000,0.000000,top
"U$3","MICROSD","MICROSD",16.764000,38.608000,-90.000000,top
"U$7","","PCBFEAT-REV-040",28.067000,41.910000,0.000000,top
"U$10","FIDUCIAL_1MM","FIDUCIAL_1MM",53.721000,44.196000,180.000000,top
"U$11","FIDUCIAL_1MM","FIDUCIAL_1MM",5.842000,3.302000,180.000000,top
"U$19","FIDUCIAL_1MM","FIDUCIAL_1MM",2.540000,51.308000,0.000000,top
"U$20","","ADAFRUIT_TEXT_30MM",0.254000,12.827000,0.000000,top
"U3","74HC4050","SOIC16",30.226000,28.194000,-90.000000,top
