Comment,Designator,Footprint,LCSC Part #
,U$6,Adafruit Slider Trinkey-import-fps:ADAFRUIT_9MM,
,U$8,Adafruit Slider Trinkey-import-fps:PCBFEAT-REV-040,
,TOUCH0,Adafruit Slider Trinkey-import-fps:TESTPOINT_ROUND_0.5MM,
10uF,"C3,C8",Adafruit Slider Trinkey-import-fps:0805-NO,
1uF,"C4,C5",Adafruit Slider Trinkey-import-fps:0603-NO,C5673
AP2112K-3.3,U1,Adafruit Slider Trinkey-import-fps:SOT23-5,
ATSAMD21E,IC3,Adafruit Slider Trinkey-import-fps:QFN32_5MM,
reset,Q2,Adafruit Slider Trinkey-import-fps:BTN_KMR2_4.6X2.8,
SLIDE_POT_35MM,POT1,Adafruit Slider Trinkey-import-fps:SLIDE_POT_35MM,
TPTP15R,SWC0,Adafruit Slider Trinkey-import-fps:TP15R,
TPTP16R,"RST0,SWD0",Adafruit Slider Trinkey-import-fps:TP16R,
USB A,CN1,Adafruit Slider Trinkey-import-fps:USBA_PCB,
WS2812B_SK6812E,"LED1,LED2",Adafruit Slider Trinkey-import-fps:NEO3535_REVERSE,
