Designator,Mid X,Mid Y,Rotation,Layer
C1,24.8400,21.4430,-90.00,Top
C2,45.2120,18.5420,0.00,Top
C3,46.8630,31.1150,180.00,Top
C4,39.2430,35.3060,0.00,Top
C5,44.1960,37.3380,180.00,Top
C6,49.6570,34.6710,0.00,Top
C7,45.2120,16.6370,0.00,Top
C15,39.8740,32.2970,90.00,Top
C16,51.5230,32.2220,0.00,Top
C20,46.1180,24.8170,90.00,Top
C21,39.5070,24.9440,90.00,Top
C22,45.2120,14.7320,0.00,Top
C23,45.2120,12.8270,0.00,Top
C24,45.2120,10.9220,0.00,Top
D1,39.6240,37.3380,180.00,Top
D2,41.4020,39.3700,0.00,Top
D3,46.9900,35.4330,90.00,Top
EINK1,62.9280,47.3220,180.00,Bottom
IC1,30.0990,33.1470,-90.00,Top
JP2,36.1950,2.5400,180.00,Top
L1,43.4340,34.0360,180.00,Top
Q5,49.6570,37.7190,90.00,Top
R1,21.5900,18.4150,90.00,Top
R2,29.2100,18.4150,90.00,Top
R3,31.7500,18.4150,90.00,Top
R4,52.9590,35.8140,90.00,Top
R5,36.8300,18.4150,90.00,Top
R6,26.6700,18.4150,90.00,Top
R7,54.9910,35.8140,90.00,Top
U2,42.7530,24.9440,90.00,Top
U4,29.9920,23.2200,90.00,Top
U$9,7.3660,3.1750,0.00,Top
U$39,3.3020,8.1280,0.00,Top
X1,17.1540,38.0120,-90.00,Top
