Comment,Designator,Footprint,LCSC Part #
,JP2,Adafruit 2.7in Tri-Color eInk Display-import-fps:1X13_ROUND_70,C2894936
,U$39,Adafruit 2.7in Tri-Color eInk Display-import-fps:ADAFRUIT_TEXT_30MM,
,U$9,Adafruit 2.7in Tri-Color eInk Display-import-fps:PCBFEAT-REV-040,
0.47ohm,R4,Adafruit 2.7in Tri-Color eInk Display-import-fps:0805_10MGAP,
100K,"R1,R2,R3,R5,R6",Adafruit 2.7in Tri-Color eInk Display-import-fps:0805-NO,C149504
10uF/10V+,C15,Adafruit 2.7in Tri-Color eInk Display-import-fps:0805-NO,
10uH,L1,Adafruit 2.7in Tri-Color eInk Display-import-fps:INDUCTOR_4X4MM_NR401,
10µF,"C20,C21",Adafruit 2.7in Tri-Color eInk Display-import-fps:0805-NO,
1uF,"C2,C3,C4,C6,C7,C16,C22,C23,C24",Adafruit 2.7in Tri-Color eInk Display-import-fps:0805-NO,
1uF,C1,Adafruit 2.7in Tri-Color eInk Display-import-fps:0805_10MGAP,
23K256-I/SN,U4,Adafruit 2.7in Tri-Color eInk Display-import-fps:SOIC8_150MIL,
4.7uF/25V,C5,Adafruit 2.7in Tri-Color eInk Display-import-fps:0805-NO,
74HCT245DW,IC1,Adafruit 2.7in Tri-Color eInk Display-import-fps:SO20W,
AP2112K-3.3,U2,Adafruit 2.7in Tri-Color eInk Display-import-fps:SOT23-5,
DNP,R7,Adafruit 2.7in Tri-Color eInk Display-import-fps:0805_10MGAP,
EINK_EPD0231EINK_270IN,EINK1,Adafruit 2.7in Tri-Color eInk Display-import-fps:EINK_270IN,
IRLML0100,Q5,Adafruit 2.7in Tri-Color eInk Display-import-fps:SOT23-3,
MBR0530,"D1,D2,D3",Adafruit 2.7in Tri-Color eInk Display-import-fps:SOD-123,
MICROSD,X1,Adafruit 2.7in Tri-Color eInk Display-import-fps:MICROSD,
