Comment,Designator,Footprint,LCSC Part #
,JP2,Adafruit 0.96in 128x64 OLED STEMMA QT-import-fps:1X08_ROUND_70,C492421
,U$8,Adafruit 0.96in 128x64 OLED STEMMA QT-import-fps:ADAFRUIT_5MM,
,U$25,Adafruit 0.96in 128x64 OLED STEMMA QT-import-fps:PCBFEAT-REV-040,
,U$31,Adafruit 0.96in 128x64 OLED STEMMA QT-import-fps:STEMMAQT,
0.1uF,"C1,C17",Adafruit 0.96in 128x64 OLED STEMMA QT-import-fps:0603-NO,C14663
10K,R1,Adafruit 0.96in 128x64 OLED STEMMA QT-import-fps:0603-NO,C98220
10K,"R2,R3",Adafruit 0.96in 128x64 OLED STEMMA QT-import-fps:RESPACK_4X0603,C98220
10uF,"C2,C3,C14,C15,C16",Adafruit 0.96in 128x64 OLED STEMMA QT-import-fps:0805-NO,
1N4148,"D3,D4,D5",Adafruit 0.96in 128x64 OLED STEMMA QT-import-fps:SOD-323,
2.2uF,"C12,C13",Adafruit 0.96in 128x64 OLED STEMMA QT-import-fps:0805-NO,
390K,R9,Adafruit 0.96in 128x64 OLED STEMMA QT-import-fps:0603-NO,C2907030
AP2112K-3.3,U2,Adafruit 0.96in 128x64 OLED STEMMA QT-import-fps:SOT23-5,
APX803,IC5,Adafruit 0.96in 128x64 OLED STEMMA QT-import-fps:SOT23,
BSS138,Q2,Adafruit 0.96in 128x64 OLED STEMMA QT-import-fps:SOT363,
GREEN,D1,Adafruit 0.96in 128x64 OLED STEMMA QT-import-fps:CHIPLED_0603_NOOUTLINE,
STEMMA_I2C_QT,"CONN1,CONN4",Adafruit 0.96in 128x64 OLED STEMMA QT-import-fps:JST_SH4,C160404
UG-2864HSWEG01,U1,Adafruit 0.96in 128x64 OLED STEMMA QT-import-fps:UG-2864HSWEG01_0.96IN_WRAPAROUND,
