Comment,Designator,Footprint,LCSC Part #
,JP1,Adafuit_10DOF-import-fps:1X10_ROUND,C57369
,U$32,Adafuit_10DOF-import-fps:ADAFRUIT_3.5MM,
,U$26,Adafuit_10DOF-import-fps:ADAFRUIT_TEXT_20MM,
,U$25,Adafuit_10DOF-import-fps:SYMBOL_GYROXYZ_10MM,
0.1uF,"C3,C4",Adafuit_10DOF-import-fps:_0805MP,
0.22µF,C7,Adafuit_10DOF-import-fps:_0805MP,
10K,"R1,R2,R3,R4,R5,R6,R7",Adafuit_10DOF-import-fps:_0805MP,C17414
10nF,C1,Adafuit_10DOF-import-fps:_0805MP,
10uF,"C5,C8,C9",Adafuit_10DOF-import-fps:_0805MP,
4.7uF,C6,Adafuit_10DOF-import-fps:_0805MP,
470nF,C2,Adafuit_10DOF-import-fps:_0805MP,
BMP180,U3,Adafuit_10DOF-import-fps:BMP180_EXTENDED,
BSS138,"Q1,Q2",Adafuit_10DOF-import-fps:SOT23-WIDE,C52895
L3GD20,U1,Adafuit_10DOF-import-fps:L3G4200D_LGA16L,
LSM303DLHC,U2,Adafuit_10DOF-import-fps:LGA14,
MIC5225-3.3,U4,Adafuit_10DOF-import-fps:SOT23-5,
