Designator,Mid X,Mid Y,Rotation,Layer
C1,-4.1620,6.4430,-90.00,Top
C2,-5.9620,6.4430,-90.00,Top
C3,-8.9620,5.4430,180.00,Top
C4,5.8380,-5.0570,-90.00,Top
C5,11.0380,3.2430,180.00,Top
C6,5.8380,3.8430,180.00,Top
C7,12.1380,-4.5570,90.00,Top
C8,-6.4620,-4.8570,-90.00,Top
C9,-11.9620,-4.4570,90.00,Top
JP1,0.0000,-8.8900,0.00,Top
Q1,1.2840,0.4430,0.00,Top
Q2,-2.4620,0.4430,0.00,Top
R1,-12.0620,0.4430,-90.00,Top
R2,-12.0620,5.7430,90.00,Top
R3,-8.9620,7.4430,0.00,Top
R4,-3.4620,-4.5570,90.00,Top
R5,-1.4620,-4.5570,90.00,Top
R6,1.5380,3.4430,180.00,Top
R7,-2.4620,3.4430,0.00,Top
U1,-7.4620,0.9430,0.00,Top
U2,9.4110,-0.5570,0.00,Top
U3,2.0380,-4.1570,180.00,Top
U4,-9.2620,-4.7570,180.00,Top
U$25,2.9380,7.1430,0.00,Top
U$26,11.4300,3.6830,180.00,Bottom
U$32,1.5380,4.9430,90.00,Top
