Ref,Val,Package,PosX,PosY,Rot,Side
"U$4","","FLORAMED",11.684000,1.905000,180.000000,bottom
"BATT0","3-9VDC","JST-PH-2-SMT-RA",0.000000,-18.542000,180.000000,top
"BOOT0","SPST_TACT-KMR2","KMR2",0.000000,-10.160000,180.000000,top
"C2","18pF","C0805K",-12.446000,-7.874000,-90.000000,top
"C3","18pF","C0805K",-7.239000,-10.668000,180.000000,top
"C4","10uF","C0805K",12.319000,-7.874000,90.000000,top
"C5","10uF","C0805K",9.906000,-11.303000,0.000000,top
"C6","10uF","C0805K",10.414000,10.033000,-90.000000,top
"C7","10uF","C0805K",8.128000,-4.318000,90.000000,top
"C8","10uF","C0805K",-7.239000,-12.573000,180.000000,top
"C9","10uF","C0805K",-4.191000,8.509000,90.000000,top
"CN1","MiniB USB","USB-MINIB_LARGER",0.000000,17.018000,180.000000,top
"D1","SCHOTTKY","SOD-123",10.668000,6.096000,180.000000,top
"D2","SCHOTTKY","SOD-123",5.334000,-12.446000,180.000000,top
"D6","SEWTAP-2.0IN","SEWINGTAP_2.0",18.542000,-6.604000,-110.000000,top
"GND3TAP0","SEWTAP-2.0IN","SEWINGTAP_2.0",-9.906000,17.018000,30.000000,top
"GNDTAP0","SEWTAP-2.0IN","SEWINGTAP_2.0",19.558000,0.000000,-90.000000,top
"GNDTAP2","SEWTAP-2.0IN","SEWINGTAP_2.0",-9.906000,-17.018000,150.000000,top
"IC1","ATMEGA32U4-AU","TQFP44",0.000000,-1.397000,-90.000000,top
"IC2","LP2985-3.3v","SOT23-5L",9.017000,-8.128000,-90.000000,top
"IO9","SEWTAP-2.0IN","SEWINGTAP_2.0",18.542000,6.604000,-70.000000,top
"IO10","SEWTAP-2.0IN","SEWINGTAP_2.0",14.986000,12.700000,-50.000000,top
"IO12","SEWTAP-2.0IN","SEWINGTAP_2.0",14.986000,-12.700000,-130.000000,top
"JP1","ICSP","2X03",11.938000,-1.905000,90.000000,top
"L0","RED","CHIPLED_0805",6.985000,12.700000,0.000000,top
"L1","500mA","R1206",5.207000,8.382000,-90.000000,top
"ON/OFF0","EG1390","EG1390",-11.811000,0.000000,90.000000,top
"PWR0","GREEN","CHIPLED_0805",-6.985000,12.700000,0.000000,top
"R1","22","R0805",2.667000,9.271000,-90.000000,top
"R2","22","R0805",0.889000,9.144000,-90.000000,top
"R3","470","R0805",-2.413000,8.509000,-90.000000,top
"R4","1K","R0805",-6.604000,8.509000,-90.000000,top
"R5","1K","R0805",8.636000,11.684000,-90.000000,top
"R6","1K","R0805",-12.700000,7.493000,90.000000,top
"R7","10K","R0805",-11.811000,4.699000,0.000000,top
"R8","150K","R0805",8.255000,3.683000,-90.000000,top
"R9","10K","R0805",11.049000,3.429000,0.000000,top
"RX0","SEWTAP-2.0IN","SEWINGTAP_2.0",-18.542000,-6.604000,110.000000,top
"RXLED0","YELLOW","CHIPLED_0805",-10.668000,7.493000,0.000000,top
"SCL0","SEWTAP-2.0IN","SEWINGTAP_2.0",-14.986000,12.700000,50.000000,top
"SDA0","SEWTAP-2.0IN","SEWINGTAP_2.0",-18.542000,6.604000,70.000000,top
"T1","IRLML2246","SOT-23",5.334000,-9.779000,180.000000,top
"TX0","SEWTAP-2.0IN","SEWINGTAP_2.0",-14.986000,-12.700000,130.000000,top
"TXLED0","YELLOW","CHIPLED_0805",-8.890000,7.493000,0.000000,top
"U$2","FIDUCIAL","FIDUCIAL_1MM",-10.160000,-11.430000,0.000000,top
"U$3","","ADAFRUIT_2.5MM",-7.366000,-20.066000,0.000000,top
"U$6","FIDUCIAL","FIDUCIAL_1MM",8.128000,8.382000,0.000000,top
"UNK3.3VTAP0","SEWTAP-2.0IN","SEWINGTAP_2.0",-19.685000,0.000000,90.000000,top
"UNK3V3TAP2","SEWTAP-2.0IN","SEWINGTAP_2.0",9.906000,17.018000,-30.000000,top
"VCC2","SEWTAP-2.0IN","SEWINGTAP_2.0",9.906000,-17.018000,-150.000000,top
"X3","8MHz","NX5032",-8.001000,-7.874000,0.000000,top
