Comment,Designator,Footprint,LCSC Part #
,JP2,ds1307-import-fps:1X05,C42431835
,U$1,ds1307-import-fps:ADAFRUIT200MIL,
0.1uF,C1,ds1307-import-fps:C025-025X050,
2.2k,R1,ds1307-import-fps:0207_10,
2.2K,R2,ds1307-import-fps:0207_10,
32.768,Q1,ds1307-import-fps:TC38H,
CR1220,BAT0,ds1307-import-fps:CR1220-THM,
DS1307,IC3,ds1307-import-fps:DIL08,
