Designator,Mid X,Mid Y,Rotation,Layer
!MCLR0,19.5580,4.8260,0.00,Top
C1,13.4938,8.3820,90.00,Top
C2,12.3190,4.4450,0.00,Top
IC1,15.8750,7.0803,0.00,Top
LED1,12.0650,9.9060,0.00,Bottom
PGC0,19.5580,9.9060,0.00,Top
PGD0,19.5580,7.3660,0.00,Top
Q1,9.5250,8.2550,180.00,Top
Q2,5.3975,6.0960,180.00,Top
Q3,9.5250,13.7160,180.00,Top
Q4,5.3975,11.8110,180.00,Top
Q5,18.4150,14.3510,180.00,Top
Q6,14.2875,12.3190,180.00,Top
R1,5.5880,8.7630,0.00,Top
R2,8.8900,5.1435,180.00,Top
R3,5.5880,14.4780,0.00,Top
R4,8.8900,10.8585,180.00,Top
R5,14.4780,14.9860,0.00,Top
R6,17.7800,11.3665,180.00,Top
R7,11.8428,6.7627,-90.00,Top
R8,19.6850,6.0960,180.00,Top
R9,11.9380,10.7950,-90.00,Top
U$1,2.2225,19.7485,0.00,Top
U$2,21.9075,19.7485,0.00,Top
U$3,2.2225,0.0635,0.00,Top
U$4,21.9075,0.0635,0.00,Top
U$5,18.6500,3.4671,175.00,Bottom
U$6,15.4686,7.0866,0.00,Top
U$7,20.8280,11.8364,0.00,Top
U$8,6.7310,3.6830,0.00,Top
