Comment,Designator,Footprint,LCSC Part #
,"JP3,JP4",Trinket M0 rev D-import-fps:1X05_ROUND_76,C42431835
,U$12,Trinket M0 rev D-import-fps:PCBFEAT-REV-040,
,U$1,Trinket M0 rev D-import-fps:TRINKET_M0_BOTTOM,
,U$20,Trinket M0 rev D-import-fps:TRINKET_M0_TOP,
1.5K,R1,Trinket M0 rev D-import-fps:0603-NO,C2930050
10K,R4,Trinket M0 rev D-import-fps:0603-NO,C98220
10uF,"C1,C8",Trinket M0 rev D-import-fps:0805-NO,
1uF,"C2,C3",Trinket M0 rev D-import-fps:0603-NO,C5673
4U#20329,CN1,Trinket M0 rev D-import-fps:4UCONN_20329_V2,
AP102-2020,LED1,Trinket M0 rev D-import-fps:APA102_2020,
AP2112K-3.3,U1,Trinket M0 rev D-import-fps:SOT23-5,
ATSAMD21E,IC3,Trinket M0 rev D-import-fps:QFN32_5MM,
FIDUCIAL_1MM,U$6,Trinket M0 rev D-import-fps:FIDUCIAL_1MM,
green,PWR0,Trinket M0 rev D-import-fps:CHIPLED_0603_NOOUTLINE,
JST-2PH,BAT0,Trinket M0 rev D-import-fps:JSTPH2,
red,L0,Trinket M0 rev D-import-fps:CHIPLED_0603_NOOUTLINE,
reset,Q2,Trinket M0 rev D-import-fps:BTN_KMR2_4.6X2.8,
SCHOTTKY,"D2,D3",Trinket M0 rev D-import-fps:SOD-123FL,
"TPB1,27","SWC0,SWD0","Trinket M0 rev D-import-fps:B1,27",
