Designator,Mid X,Mid Y,Rotation,Layer
A0,17.2720,3.0480,180.00,Top
A1,13.2080,3.0480,180.00,Top
A2,9.1440,3.0480,0.00,Top
C1,41.4020,16.5100,180.00,Top
C2,20.4470,3.9370,90.00,Top
CONTRAST0,36.8300,15.1130,0.00,Top
IC1,11.9380,11.1760,0.00,Top
IC2,27.0510,11.6840,180.00,Top
J1,40.8940,3.8100,0.00,Top
JP1,23.1140,19.7358,180.00,Top
Q1,3.5560,16.6370,-90.00,Top
R1,3.3020,7.1120,0.00,Top
R2,3.3020,9.3980,0.00,Top
R3,3.3020,11.5570,0.00,Top
R4,3.3020,4.9530,180.00,Top
R5,3.3020,2.7940,180.00,Top
R6,20.4470,8.0010,90.00,Top
R7,3.3020,13.7160,180.00,Top
SPI0,28.8290,5.3340,180.00,Top
U$1,1.5240,20.8280,0.00,Top
U$2,46.1010,5.8420,0.00,Top
U$3,45.5930,17.3990,-90.00,Top
