Comment,Designator,Footprint,LCSC Part #
,JP3,Adafruit Feather RP2040 Prop-Maker-import-fps:1X12_ROUND,C7501588
,JP1,Adafruit Feather RP2040 Prop-Maker-import-fps:1X16_ROUND,C7501270
,U$42,Adafruit Feather RP2040 Prop-Maker-import-fps:ADAFRUIT_3.5MM,
,U$13,Adafruit Feather RP2040 Prop-Maker-import-fps:PCBFEAT-REV-040,
,PLABEL0,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL0,
,PLABEL1,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL1,
,PLABEL10,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL10,
,PLABEL11,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL11,
,PLABEL12,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL12,
,PLABEL13,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL13,
,PLABEL14,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL14,
,PLABEL15,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL15,
,PLABEL16,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL16,
,PLABEL17,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL17,
,PLABEL18,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL18,
,PLABEL2,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL2,
,PLABEL21,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL21,
,PLABEL22,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL22,
,PLABEL23,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL23,
,PLABEL24,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL24,
,PLABEL25,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL25,
,"PLABEL19,PLABEL26",Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL26,
,PLABEL27,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL27,
,PLABEL28,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL28,
,PLABEL29,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL29,
,PLABEL3,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL3,
,PLABEL30,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL30,
,PLABEL31,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL31,
,PLABEL32,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL32,
,PLABEL33,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL33,
,PLABEL36,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL36,
,PLABEL37,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL37,
,PLABEL38,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL38,
,PLABEL39,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL39,
,PLABEL4,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL4,
,PLABEL40,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL40,
,PLABEL41,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL41,
,PLABEL42,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL42,
,PLABEL43,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL43,
,PLABEL44,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL44,
,PLABEL45,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL45,
,PLABEL46,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL46,
,PLABEL47,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL47,
,PLABEL48,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL48,
,PLABEL49,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL49,
,PLABEL5,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL5,
,PLABEL50,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL50,
,PLABEL51,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL51,
,PLABEL52,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL52,
,PLABEL53,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL53,
,PLABEL54,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL54,
,PLABEL55,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL55,
,PLABEL56,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL56,
,PLABEL57,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL57,
,PLABEL58,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL58,
,PLABEL59,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL59,
,PLABEL6,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL6,
,PLABEL60,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL60,
,PLABEL61,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL61,
,PLABEL62,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL62,
,PLABEL63,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL63,
,PLABEL68,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL68,
,PLABEL69,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL69,
,PLABEL7,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL7,
,PLABEL70,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL70,
,PLABEL71,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL71,
,PLABEL72,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL72,
,PLABEL73,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL73,
,PLABEL74,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL74,
,PLABEL75,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL75,
,PLABEL76,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL76,
,PLABEL77,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL77,
,PLABEL78,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL78,
,PLABEL79,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL79,
,PLABEL8,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL8,
,PLABEL80,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL80,
,PLABEL81,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL81,
,PLABEL82,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL82,
,PLABEL83,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL83,
,PLABEL84,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL84,
,PLABEL85,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL85,
,PLABEL86,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL86,
,PLABEL87,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL87,
,PLABEL88,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL88,
,PLABEL89,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL89,
,PLABEL9,Adafruit Feather RP2040 Prop-Maker-import-fps:PLABEL9,
,GAIN0,Adafruit Feather RP2040 Prop-Maker-import-fps:SOLDERJUMPER_2WAY_OPEN_NOPASTE,
,CHG_EN0,Adafruit Feather RP2040 Prop-Maker-import-fps:SOLDERJUMPER_CLOSEDWIRE,
,TP3,Adafruit Feather RP2040 Prop-Maker-import-fps:TESTPOINT_ROUND_1.5MM_NO,
0.1uF,"C6,C7,C9,C12,C13,C14,C16,C18",Adafruit Feather RP2040 Prop-Maker-import-fps:_0402NO,C60474
100,R19,Adafruit Feather RP2040 Prop-Maker-import-fps:_0402NO,C2906860
100K,"R16,R17",Adafruit Feather RP2040 Prop-Maker-import-fps:_0402NO,C25530
10K,"R1,R2,R3,R4,R5,R7,R14,R15",Adafruit Feather RP2040 Prop-Maker-import-fps:_0402NO,C2906861
10uF/16V,"C1,C4,C5,C19,C20",Adafruit Feather RP2040 Prop-Maker-import-fps:0805-NO,
12MHz/12pF,Y1,Adafruit Feather RP2040 Prop-Maker-import-fps:CRYSTAL_2.5X2,
1K,"R6,R11",Adafruit Feather RP2040 Prop-Maker-import-fps:_0402NO,C2906864
1M,R18,Adafruit Feather RP2040 Prop-Maker-import-fps:_0402NO,C2906900
1N4148,D3,Adafruit Feather RP2040 Prop-Maker-import-fps:SOD-323_MINI,
1uF/25V,"C8,C10,C11,C15,C17",Adafruit Feather RP2040 Prop-Maker-import-fps:_0402NO,C2887021
1x3M,SERVO0,Adafruit Feather RP2040 Prop-Maker-import-fps:1X03_ROUND_76,C49257
22 ohm,"R9,R10",Adafruit Feather RP2040 Prop-Maker-import-fps:_0402NO,C114765
220pF,"C21,C22",Adafruit Feather RP2040 Prop-Maker-import-fps:_0402NO,
22pF,"C2,C3",Adafruit Feather RP2040 Prop-Maker-import-fps:_0402NO,C106203
5.1K,"R8,R12,R13",Adafruit Feather RP2040 Prop-Maker-import-fps:_0402NO,C25905
74AHCT1G125DCK,IC2,Adafruit Feather RP2040 Prop-Maker-import-fps:SC70-5,
8MB QSPI,U1,Adafruit Feather RP2040 Prop-Maker-import-fps:USON8_4X4,
AO3401,Q1,Adafruit Feather RP2040 Prop-Maker-import-fps:SOT23-WIDE,
C20917,Q2,Adafruit Feather RP2040 Prop-Maker-import-fps:SOT23-WIDE,
DMG3415UFY,Q3,Adafruit Feather RP2040 Prop-Maker-import-fps:DFN2015-3,
Ferrite,"FB1,FB2",Adafruit Feather RP2040 Prop-Maker-import-fps:0603-NO,
FIDUCIAL_1MM,"U$34,U$35",Adafruit Feather RP2040 Prop-Maker-import-fps:FIDUCIAL_1MM,
JSTPH,X1,Adafruit Feather RP2040 Prop-Maker-import-fps:JSTPH2_BATT,
LIS3DH,IC4,Adafruit Feather RP2040 Prop-Maker-import-fps:LGA16_3X3MM,
MAX98357A,U4,Adafruit Feather RP2040 Prop-Maker-import-fps:QFN16_3MM,
MCP73831T-2ACI/OT,U3,Adafruit Feather RP2040 Prop-Maker-import-fps:SOT23-5,
ORANGE,CHG0,Adafruit Feather RP2040 Prop-Maker-import-fps:CHIPLED_0603_NOOUTLINE,
PMEG2020AEA,D4,Adafruit Feather RP2040 Prop-Maker-import-fps:SOD-323F,
RED,L0,Adafruit Feather RP2040 Prop-Maker-import-fps:CHIPLED_0603_NOOUTLINE,
RKB2,"SW1,SW2",Adafruit Feather RP2040 Prop-Maker-import-fps:BTN_RKB2_4.6X2.8,
RP2040_QFN56,IC1,Adafruit Feather RP2040 Prop-Maker-import-fps:QFN56_7MM_REDUCEDEPAD,
RT9080-3.3,U2,Adafruit Feather RP2040 Prop-Maker-import-fps:SOT23-5,
STEMMA_I2C_QTRA,CONN1,Adafruit Feather RP2040 Prop-Maker-import-fps:JST_SH4_RA,
TERMINALS,OUTPUTS0,Adafruit Feather RP2040 Prop-Maker-import-fps:1X06_OVAL,C37208
"TPB1,27","D+1,D-1","Adafruit Feather RP2040 Prop-Maker-import-fps:B1,27",
USB Type C,X6,Adafruit Feather RP2040 Prop-Maker-import-fps:USB_C_CUSB31-CFM2AX-01-X,
WS2812B_SK6805_1515,LED1,Adafruit Feather RP2040 Prop-Maker-import-fps:SK6805_1515,
