Designator,Mid X,Mid Y,Rotation,Layer
C1,27.2415,26.1145,180.00,Top
C2,17.6530,26.7970,0.00,Top
J1,3.6830,25.7810,-90.00,Top
JP1,27.9400,12.8270,180.00,Top
JP2,15.2400,12.8270,180.00,Top
JP3,36.8300,6.0960,180.00,Top
JP4,54.6100,47.2440,0.00,Top
JP5,55.8800,12.8270,180.00,Top
JP6,43.1800,12.8270,180.00,Top
JP7,30.2260,47.2440,0.00,Top
JP8,57.1500,6.0960,180.00,Top
LED1,2.7940,16.2560,180.00,Top
LED2,2.7940,12.1920,180.00,Top
Q1,11.4170,23.8110,90.00,Top
R1,47.3710,24.6380,0.00,Top
R2,51.5620,24.6380,0.00,Top
R3,12.8270,47.8790,180.00,Top
R4,12.8270,45.9740,180.00,Top
R5,5.8420,12.1920,90.00,Top
R7,41.8465,25.2730,0.00,Top
R10,5.8420,16.2560,90.00,Top
R11,27.6860,19.6850,180.00,Top
R12,55.7530,19.9390,180.00,Top
R13,14.9860,19.9390,180.00,Top
R14,42.9260,19.5580,180.00,Top
SW1,6.0960,4.6990,180.00,Top
TP1,55.1180,29.5910,180.00,Bottom
TP2,52.5780,29.5910,-90.00,Bottom
TP3,50.0380,29.5910,-90.00,Bottom
TP4,47.4980,29.5910,-90.00,Bottom
TP5,44.9580,29.5910,-90.00,Bottom
TP6,42.4180,29.5910,-90.00,Bottom
U1,34.6710,23.6220,-90.00,Top
U$44,0.0000,0.0000,0.00,Top
U$51,66.2940,16.1290,90.00,Top
U$54,9.2710,29.5910,90.00,Top
