Designator,Comment,Footprint,OOMP ID,Reason
C3,10uF,Adafruit nRF52 Bluefruit Feather-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C5,10µF,Adafruit nRF52 Bluefruit Feather-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C6,10µF,Adafruit nRF52 Bluefruit Feather-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C7,10uf,Adafruit nRF52 Bluefruit Feather-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C8,10µF,Adafruit nRF52 Bluefruit Feather-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C9,300pF,Adafruit nRF52 Bluefruit Feather-import-fps:_0603MP,,No verified LCSC part number
C12,1nF,Adafruit nRF52 Bluefruit Feather-import-fps:0603-NO,,No verified LCSC part number
C13,300pF,Adafruit nRF52 Bluefruit Feather-import-fps:_0603MP,,No verified LCSC part number
CHG0,ORANGE,Adafruit nRF52 Bluefruit Feather-import-fps:CHIPLED_0805_NOOUTLINE,electronic_led_0805,No verified LCSC part number
D1,RED,Adafruit nRF52 Bluefruit Feather-import-fps:CHIPLED_0805_NOOUTLINE,electronic_led_0805_red,No verified LCSC part number
D2,BLUE,Adafruit nRF52 Bluefruit Feather-import-fps:CHIPLED_0805_NOOUTLINE,electronic_led_0805_blue,No verified LCSC part number
D4,1N4148,Adafruit nRF52 Bluefruit Feather-import-fps:SOD-323,electronic_diode_switching_sod_323_onsemi_1n4148ws,No verified LCSC part number
D5,MBR120,Adafruit nRF52 Bluefruit Feather-import-fps:SOD-123,,No verified LCSC part number
L2,10uH,Adafruit nRF52 Bluefruit Feather-import-fps:0805-NO,,No verified LCSC part number
MS1,FEATHERWING_NODIM,Adafruit nRF52 Bluefruit Feather-import-fps:FEATHERWING_NODIM,,No verified LCSC part number
Q3,DMG3415U-7,Adafruit nRF52 Bluefruit Feather-import-fps:SOT23-R,,No verified LCSC part number
R4,806K,Adafruit nRF52 Bluefruit Feather-import-fps:0603-NO,,No verified LCSC part number
R6,2M,Adafruit nRF52 Bluefruit Feather-import-fps:0603-NO,,No verified LCSC part number
SW1,KMR2,Adafruit nRF52 Bluefruit Feather-import-fps:BTN_KMR2_4.6X2.8,,No verified LCSC part number
SW2,KMR2,Adafruit nRF52 Bluefruit Feather-import-fps:BTN_KMR2_4.6X2.8,,No verified LCSC part number
TP2,FRST,Adafruit nRF52 Bluefruit Feather-import-fps:PAD-1.5X2.0,,No verified LCSC part number
TP3,,Adafruit nRF52 Bluefruit Feather-import-fps:TESTPOINT_ROUND_2MM,,No verified LCSC part number
TP4,,Adafruit nRF52 Bluefruit Feather-import-fps:TESTPOINT_ROUND_2MM,,No verified LCSC part number
U1,MDBT42,Adafruit nRF52 Bluefruit Feather-import-fps:BLE_MODULE_RAYTAC_MDBT42,,No verified LCSC part number
U2,AP2112(3.3V),Adafruit nRF52 Bluefruit Feather-import-fps:SOT23-5,,No verified LCSC part number
U3,MCP73831T-2ACI/OT,Adafruit nRF52 Bluefruit Feather-import-fps:SOT23-5,,No verified LCSC part number
U4,CP2104,Adafruit nRF52 Bluefruit Feather-import-fps:QFN24_4MM_SMSC,,No verified LCSC part number
U$17,,Adafruit nRF52 Bluefruit Feather-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$45,,Adafruit nRF52 Bluefruit Feather-import-fps:BLUEFRUITLOGO_100MM,,No verified LCSC part number
U$46,,Adafruit nRF52 Bluefruit Feather-import-fps:FEATHERLOGO_MED,,No verified LCSC part number
U$47,,Adafruit nRF52 Bluefruit Feather-import-fps:ADAFRUIT_5MM,,No verified LCSC part number
U$49,,Adafruit nRF52 Bluefruit Feather-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
X1,4u20317,Adafruit nRF52 Bluefruit Feather-import-fps:2X05_1.27MM_BOX_POSTS,,No verified LCSC part number
X2,JSTPH,Adafruit nRF52 Bluefruit Feather-import-fps:JSTPH2,,No verified LCSC part number
X3,4u20329,Adafruit nRF52 Bluefruit Feather-import-fps:4UCONN_20329_V2,,No verified LCSC part number
X4,32.768,Adafruit nRF52 Bluefruit Feather-import-fps:XTAL3215,,No verified LCSC part number
