Comment,Designator,Footprint,LCSC Part #
,JP3,Adafruit Feather Teensy3 Adapter-import-fps:1X12_ROUND,C7501588
,JP1,Adafruit Feather Teensy3 Adapter-import-fps:1X16_ROUND,C7501270
,U$7,Adafruit Feather Teensy3 Adapter-import-fps:ADAFRUIT_3.5MM,
,U$4,Adafruit Feather Teensy3 Adapter-import-fps:ADAFRUIT_5MM,
,"U$5,U$6",Adafruit Feather Teensy3 Adapter-import-fps:PCBFEAT-REV-040,
100k,R3,Adafruit Feather Teensy3 Adapter-import-fps:0603-NO,C25803
100K,R6,Adafruit Feather Teensy3 Adapter-import-fps:0603-NO,C25803
10µF,"C3,C6,C8",Adafruit Feather Teensy3 Adapter-import-fps:0805-NO,
1K,R2,Adafruit Feather Teensy3 Adapter-import-fps:0603-NO,C2907002
1uF,C7,Adafruit Feather Teensy3 Adapter-import-fps:0603-NO,C5673
2.2K,R8,Adafruit Feather Teensy3 Adapter-import-fps:0603-NO,C4190
"FIDUCIAL""""","U$34,U$35",Adafruit Feather Teensy3 Adapter-import-fps:FIDUCIAL_1MM,
JSTPH,X1,Adafruit Feather Teensy3 Adapter-import-fps:JSTPH2,
MBR120,D4,Adafruit Feather Teensy3 Adapter-import-fps:SOD-123,
MCP73831T-2ACI/OT,U3,Adafruit Feather Teensy3 Adapter-import-fps:SOT23-5,
ORANGE,CHG0,Adafruit Feather Teensy3 Adapter-import-fps:CHIPLED_0805_NOOUTLINE,
TEENSY_3.1_ALL_PINS,U$1,Adafruit Feather Teensy3 Adapter-import-fps:TEENSY3-ALL_PINS,
