Designator,Mid X,Mid Y,Rotation,Layer
C3,41.0210,5.2070,0.00,Top
C6,1.3100,15.9970,-90.00,Top
C7,10.9390,8.5600,90.00,Top
C8,9.1290,8.5690,90.00,Top
CHG0,48.7680,5.3340,90.00,Top
D4,39.7510,7.5565,180.00,Top
JP1,25.4000,1.2700,180.00,Top
JP3,30.4800,21.5900,0.00,Top
R2,45.2755,5.3340,180.00,Top
R3,14.4780,11.4300,90.00,Top
R6,12.9540,11.4300,-90.00,Top
R8,36.4490,11.6840,-90.00,Top
U3,39.1160,11.5570,0.00,Top
U$1,17.7800,11.4300,90.00,Top
U$4,2.6670,13.8430,0.00,Bottom
U$5,23.6220,9.5250,0.00,Top
U$6,13.7160,14.3510,180.00,Bottom
U$7,38.2270,15.4940,0.00,Top
U$34,2.0955,21.4630,-90.00,Top
U$35,48.8152,10.2940,-90.00,Top
X1,47.2440,11.4300,-90.00,Top
