Designator,Mid X,Mid Y,Rotation,Layer
C1,15.9385,13.1318,0.00,Top
C2,18.6563,11.9380,90.00,Top
C3,21.5392,16.0020,0.00,Top
C4,14.1732,5.2832,90.00,Top
C5,28.7655,4.0005,180.00,Top
C6,12.9432,9.3930,-90.00,Top
C7,28.0670,17.8435,0.00,Top
C8,17.3378,5.4518,-90.00,Top
C9,28.0670,15.9385,0.00,Top
C10,44.5770,19.8120,0.00,Top
C11,26.0350,8.5090,0.00,Top
CHG0,1.4605,5.4610,-90.00,Top
CONN1,22.3520,11.4300,-90.00,Top
D3,1.4605,17.5260,90.00,Top
D4,11.4808,11.9888,180.00,Top
IC1,21.8440,18.0340,90.00,Top
JP1,25.4000,1.2700,180.00,Top
JP3,30.4800,21.5900,0.00,Top
LED1,29.4005,8.1280,0.00,Top
Q3,10.4013,9.5123,0.00,Top
R1,15.7480,5.3340,90.00,Top
R2,6.3373,4.1148,0.00,Top
R3,26.9240,11.9380,-90.00,Top
R4,15.6718,15.8750,90.00,Top
R5,8.1915,8.2804,90.00,Top
R7,18.6690,8.8773,0.00,Top
R8,5.0800,17.2720,0.00,Top
R10,5.7150,20.4470,-90.00,Top
R12,6.3627,5.6642,180.00,Top
R17,28.7655,5.5245,0.00,Top
SW1,20.9550,5.2070,0.00,Top
SW2,10.7950,5.1435,0.00,Top
TP1,20.4470,5.4102,180.00,Bottom
U1,40.6400,11.4300,-90.00,Top
U2,15.5448,10.1600,0.00,Top
U3,18.1102,16.2560,0.00,Top
U4,24.7650,16.0020,90.00,Top
U5,25.5270,5.5880,0.00,Top
U$14,25.2730,12.2555,180.00,Bottom
U$15,23.8760,6.6040,180.00,Bottom
U$34,11.4300,21.0820,-90.00,Top
U$35,46.3768,0.9976,-90.00,Top
U$53,21.3360,11.1760,180.00,Bottom
X1,10.9220,19.3675,0.00,Top
X3,2.6670,11.4300,-90.00,Top
