Designator,Mid X,Mid Y,Rotation,Layer
C11,12.3190,10.0330,180.00,Top
C14,11.6840,11.6840,180.00,Top
C19,8.2550,11.6840,0.00,Top
C21,40.8940,4.9530,180.00,Top
CB1,26.0350,8.8900,0.00,Top
CONN1,3.0480,8.8900,-90.00,Top
JP1,22.2250,8.8900,90.00,Top
JP2,19.6850,8.8900,90.00,Top
JP3,22.2250,15.2400,0.00,Top
JP4,22.2250,2.5400,0.00,Top
PLABEL109,4.6990,8.8265,90.00,Bottom
PLABEL110,6.7310,5.7150,0.00,Top
PLABEL111,23.3680,5.9690,0.00,Top
PLABEL112,23.4950,8.8900,0.00,Top
PLABEL113,23.4950,11.3030,0.00,Top
PLABEL114,1.1430,13.3350,90.00,Top
PLABEL115,5.0800,13.3350,90.00,Top
PLABEL116,12.0650,13.7160,0.00,Top
PLABEL117,27.3050,13.7160,0.00,Top
PLABEL118,50.1650,16.1290,0.00,Top
PLABEL119,47.6250,16.1290,0.00,Top
PLABEL120,29.8450,13.7160,0.00,Top
PLABEL121,37.4650,13.7160,0.00,Top
PLABEL122,44.4500,15.2400,0.00,Top
PLABEL123,37.2110,4.0640,0.00,Top
PLABEL124,34.9250,13.7160,0.00,Top
PLABEL125,39.6240,4.0640,0.00,Top
PLABEL126,24.7650,13.7160,0.00,Top
PLABEL127,17.1450,13.7160,0.00,Top
PLABEL128,14.6050,13.7160,0.00,Top
PLABEL129,17.1450,4.1910,0.00,Top
PLABEL130,14.2240,4.1910,0.00,Top
PLABEL131,12.0650,4.1910,0.00,Top
PLABEL132,9.5250,4.1910,0.00,Top
PLABEL133,4.9530,4.1910,0.00,Top
PLABEL134,1.3970,4.1910,0.00,Top
PLABEL135,43.1800,4.0640,0.00,Top
PLABEL136,47.6250,1.6510,0.00,Top
PLABEL137,50.1650,1.6510,0.00,Top
PLABEL138,22.2250,4.0640,0.00,Top
PLABEL139,9.5250,13.7160,0.00,Top
PLABEL140,22.2250,13.7160,0.00,Top
PLABEL141,34.9250,4.0640,0.00,Top
PLABEL142,29.8450,4.0640,0.00,Top
PLABEL143,27.3050,4.0640,0.00,Top
PLABEL144,24.7650,4.0640,0.00,Top
PLABEL145,31.1150,5.2070,0.00,Top
PLABEL146,28.3210,8.8900,0.00,Top
PLABEL147,17.2720,12.4460,0.00,Top
PLABEL148,17.6530,8.6360,90.00,Top
PLABEL149,21.2090,8.0010,-90.00,Top
PLABEL150,17.0180,5.5880,0.00,Top
PLABEL151,41.4020,14.2240,0.00,Top
PLABEL152,8.7630,6.0960,180.00,Bottom
PLABEL154,44.7040,8.7630,180.00,Bottom
PLABEL155,50.1650,1.6510,180.00,Bottom
PLABEL156,47.6250,1.6510,180.00,Bottom
PLABEL157,45.0850,1.6510,180.00,Bottom
PLABEL158,42.5450,4.1910,180.00,Bottom
PLABEL159,40.0050,4.1910,180.00,Bottom
PLABEL160,37.4650,4.1910,180.00,Bottom
PLABEL161,34.9250,4.1910,180.00,Bottom
PLABEL162,29.8450,4.1910,180.00,Bottom
PLABEL163,27.3050,4.1910,180.00,Bottom
PLABEL164,24.7650,4.1910,180.00,Bottom
PLABEL165,22.2250,4.1910,180.00,Bottom
PLABEL166,17.1450,4.1910,180.00,Bottom
PLABEL167,14.6050,4.1910,180.00,Bottom
PLABEL168,9.5250,4.1910,180.00,Bottom
PLABEL169,4.9530,4.1910,180.00,Bottom
PLABEL170,1.1430,4.1910,180.00,Bottom
PLABEL171,16.8910,11.9380,180.00,Bottom
PLABEL172,17.3990,10.0330,180.00,Bottom
PLABEL173,17.6530,7.7470,180.00,Bottom
PLABEL174,17.6530,5.7150,180.00,Bottom
PLABEL175,9.5250,13.5890,180.00,Bottom
PLABEL176,12.0650,13.5890,180.00,Bottom
PLABEL177,14.6050,13.5890,180.00,Bottom
PLABEL178,17.1450,13.5890,180.00,Bottom
PLABEL179,22.2250,13.5890,180.00,Bottom
PLABEL180,24.7650,13.5890,180.00,Bottom
PLABEL181,27.3050,13.5890,180.00,Bottom
PLABEL182,29.8450,13.5890,180.00,Bottom
PLABEL183,42.5450,13.5890,180.00,Bottom
PLABEL184,40.0050,13.5890,180.00,Bottom
PLABEL185,45.0850,16.1290,180.00,Bottom
PLABEL186,47.6250,16.1290,180.00,Bottom
PLABEL187,50.1650,16.1290,180.00,Bottom
PLABEL188,37.4650,13.5890,180.00,Bottom
PLABEL189,34.9250,13.5890,180.00,Bottom
PLABEL190,4.9530,13.3350,90.00,Bottom
PLABEL191,0.8890,13.5890,90.00,Bottom
PLABEL192,48.8950,8.8900,90.00,Bottom
PLABEL193,31.4960,7.7470,180.00,Bottom
Q2,11.1760,7.8740,0.00,Top
R1,7.8740,8.5090,-90.00,Top
R14,40.8940,11.6840,90.00,Top
R15,40.8940,7.6200,90.00,Top
R16,24.7650,7.4930,0.00,Top
R17,28.0670,7.4930,0.00,Top
SW1,28.5750,11.1760,180.00,Top
SW2,15.8750,8.8900,-90.00,Top
U$1,14.4780,7.3660,180.00,Bottom
U$10,36.1950,12.0650,0.00,Top
X2,47.4980,8.8900,90.00,Top
