Designator,Mid X,Mid Y,Rotation,Layer
A0,20.9550,5.7150,180.00,Bottom
A1,20.9550,7.8740,180.00,Bottom
C1,10.1600,7.1120,-90.00,Top
C2,8.3820,7.1120,-90.00,Top
CONN3,22.8600,10.1600,90.00,Top
CONN4,2.5400,10.1600,-90.00,Top
D1,3.5560,14.3510,90.00,Top
J1,12.7000,16.5100,180.00,Top
JP1,12.7000,2.5400,0.00,Top
R5,12.7000,11.1760,0.00,Top
R6,16.5100,6.9850,-90.00,Top
R7,5.5880,13.7160,90.00,Top
U1,12.7000,6.9850,180.00,Top
U$29,7.2390,6.9850,180.00,Top
U$30,6.2230,18.4150,180.00,Bottom
U$31,22.4790,6.0960,90.00,Bottom
U$32,3.0480,14.6050,-90.00,Bottom
